filename,prediction,true_label,confidence,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03033.jpg,0,0,0.999987,1,0,0,0,0,0
03034.jpg,0,0,0.9999958,0,0,0,0,0,1
03035.jpg,0,0,0.9999434,0,0,0,0,0,1
03036.jpg,0,0,0.99999845,0,0,0,0,0,0
03037.jpg,0,0,0.9999933,0,0,0,0,0,1
03038.jpg,0,0,0.61853683,1,0,0,0,0,0
03039.jpg,0,0,0.9999976,0,1,0,1,1,0
03040.jpg,0,0,0.9999976,0,0,0,0,0,0
03041.jpg,0,0,0.9999939,0,0,0,0,0,0
03042.jpg,0,0,0.99999166,0,0,0,0,0,0
03043.jpg,1,0,0.9890237,1,0,1,1,0,1
03044.jpg,0,0,0.68254745,1,0,0,1,0,0
03045.jpg,0,0,0.99629253,0,0,0,0,0,0
03046.jpg,0,0,0.7659278,0,0,0,0,0,0
03047.jpg,0,0,0.99999833,0,1,0,1,0,0
03048.jpg,0,0,0.99871254,1,0,0,0,0,0
03049.jpg,0,0,0.99999726,0,0,0,0,0,1
03050.jpg,0,0,0.99998057,0,0,0,1,0,0
03051.jpg,0,0,0.99999857,0,0,0,0,0,0
03052.jpg,0,0,0.9996966,0,0,0,0,0,0
03053.jpg,0,0,0.9999974,1,0,0,0,0,0
03054.jpg,0,0,0.99999845,0,1,0,0,0,0
03055.jpg,0,0,0.9913845,1,1,1,1,0,0
03056.jpg,0,0,0.99997044,1,0,0,0,0,0
03057.jpg,0,0,0.99999774,0,0,0,0,0,0
03058.jpg,0,0,0.999998,0,0,0,1,0,1
03059.jpg,0,0,0.99999154,0,0,0,0,0,0
03060.jpg,0,0,0.99999607,0,0,0,1,0,0
03061.jpg,0,0,0.99997544,0,0,0,0,0,1
03062.jpg,1,0,0.9996561,0,0,0,0,1,1
03063.jpg,0,0,0.9928885,0,0,0,0,0,1
03064.jpg,0,0,0.97955036,1,0,0,0,0,0
03065.jpg,0,0,0.9999913,1,0,0,0,0,1
03066.jpg,0,0,0.99993026,0,0,0,0,0,0
03067.jpg,0,0,0.99999774,0,0,0,0,0,0
03068.jpg,1,0,0.9979448,1,0,0,0,0,0
03069.jpg,0,0,0.999997,0,0,0,0,0,1
03070.jpg,0,0,0.9981725,0,0,0,0,1,0
03071.jpg,0,0,0.99903536,0,0,0,0,0,0
03072.jpg,0,0,0.9906155,1,0,0,0,0,0
03073.jpg,0,0,0.99999774,0,0,0,0,0,0
03074.jpg,0,0,0.99999475,0,0,0,0,1,1
03075.jpg,0,0,0.9999881,0,0,0,0,0,1
03076.jpg,0,0,0.9998203,0,0,0,0,0,1
03077.jpg,0,0,0.99999726,0,0,0,0,0,0
03078.jpg,1,0,0.951519,0,0,0,0,0,0
03079.jpg,0,0,0.9999969,1,0,0,0,0,0
03080.jpg,0,0,0.8372364,1,0,1,0,0,0
03081.jpg,0,0,0.9999982,0,1,1,1,0,1
03082.jpg,0,0,0.8467404,1,0,0,0,0,1
03083.jpg,0,0,0.99999785,0,0,1,1,0,0
03084.jpg,0,0,0.999998,0,0,0,1,0,0
03085.jpg,0,0,0.9999982,0,1,1,1,0,1
03086.jpg,0,0,0.99999666,1,0,1,0,0,1
03087.jpg,0,0,0.9999982,0,0,1,1,0,0
03088.jpg,0,0,0.9999895,1,0,0,0,0,0
03089.jpg,0,0,0.9999887,1,0,0,0,0,1
03090.jpg,0,0,0.6714966,0,0,1,1,0,1
03091.jpg,0,0,0.9999975,0,0,0,0,0,0
03092.jpg,0,0,0.99999857,0,0,0,0,0,0
03093.jpg,0,0,0.9999969,0,0,0,0,0,0
03094.jpg,1,0,0.8595069,1,0,1,1,0,1
03095.jpg,0,0,0.9999734,0,0,0,0,0,0
03096.jpg,0,0,0.9999654,0,0,0,0,0,1
03097.jpg,0,0,0.9999982,0,1,0,0,0,1
03098.jpg,0,0,0.9986455,0,0,0,0,0,1
03099.jpg,0,0,0.99986017,1,1,0,0,0,1
03100.jpg,0,0,0.9999659,0,0,0,0,0,0
03101.jpg,0,0,0.99999845,0,0,0,0,0,1
03102.jpg,0,0,0.9999976,0,1,0,0,0,1
03103.jpg,0,0,0.9999937,0,0,0,0,0,0
03104.jpg,0,0,0.99354666,1,1,0,0,0,1
03105.jpg,0,0,0.99999666,1,1,1,1,0,1
03106.jpg,0,0,0.99946195,1,1,0,0,0,0
03107.jpg,0,0,0.9999964,0,0,0,0,0,0
03108.jpg,0,0,0.99969614,0,0,0,0,0,0
03109.jpg,1,0,0.9994179,1,0,0,0,0,1
03110.jpg,0,0,0.99679923,1,1,0,1,0,1
03111.jpg,0,0,0.9999987,0,0,0,0,0,1
03112.jpg,0,0,0.9999962,0,0,0,0,0,0
03113.jpg,0,0,0.96471,0,0,0,0,0,0
03114.jpg,0,0,0.9967039,0,0,0,0,0,1
03115.jpg,0,0,0.999997,0,0,0,0,0,0
03116.jpg,0,0,0.95328295,0,0,0,0,0,0
03117.jpg,0,0,0.9999981,0,0,0,0,0,0
03118.jpg,0,0,0.9865905,1,0,0,1,0,0
03119.jpg,0,0,0.9878236,1,0,0,0,0,0
03120.jpg,0,0,0.99131763,1,0,0,0,0,0
03121.jpg,0,0,0.999995,0,0,0,0,0,1
03122.jpg,0,0,0.99992824,0,1,0,1,0,1
03123.jpg,0,0,0.999998,1,0,0,0,0,1
03124.jpg,0,0,0.5622843,0,0,0,0,0,0
03125.jpg,1,0,0.6419866,1,0,0,0,0,1
03126.jpg,0,0,0.7994055,1,0,0,0,0,1
03127.jpg,0,0,0.9999982,0,1,1,1,0,0
03128.jpg,0,0,0.93107945,1,0,0,0,0,1
03129.jpg,0,0,0.9718007,0,0,0,1,0,0
03130.jpg,0,0,0.9431469,1,0,1,0,0,1
03131.jpg,0,0,0.99999833,0,1,1,0,0,0
03132.jpg,0,0,0.9999945,0,0,0,0,0,1
03133.jpg,0,0,0.99999774,0,1,0,0,0,1
03134.jpg,0,0,0.9999186,1,0,0,0,0,1
03135.jpg,0,0,0.9999616,1,0,0,0,0,0
03136.jpg,0,0,0.9999988,0,0,1,1,0,0
03137.jpg,0,0,0.999995,0,1,1,1,0,1
03138.jpg,0,0,0.9999919,1,0,0,1,0,1
03139.jpg,0,0,0.9999976,0,0,0,0,0,0
03140.jpg,0,0,0.99999833,0,0,0,0,0,1
03141.jpg,0,0,0.9999974,0,0,0,0,0,0
03142.jpg,0,0,0.8897071,0,0,0,0,0,0
03143.jpg,0,0,0.99999845,0,0,0,0,0,0
03144.jpg,0,0,0.9999968,0,0,0,0,0,0
03145.jpg,1,0,0.9986615,0,1,0,0,0,0
03146.jpg,0,0,0.99999845,0,0,0,0,0,0
03147.jpg,0,0,0.986568,0,0,1,0,0,1
03148.jpg,0,0,0.9996093,0,0,0,1,0,1
03149.jpg,1,0,0.9993357,1,1,0,0,0,0
03150.jpg,0,0,0.9999969,0,0,0,0,0,0
03151.jpg,0,0,0.9913714,0,0,0,0,0,0
03152.jpg,0,0,0.99994946,0,0,1,1,0,1
03153.jpg,0,0,0.9999974,0,1,0,0,0,1
03154.jpg,0,0,0.99996686,1,0,0,0,0,0
03155.jpg,0,0,0.6845135,1,0,0,1,0,0
03156.jpg,0,0,0.9998109,0,0,0,0,0,0
03157.jpg,0,0,0.9999981,0,0,0,0,0,0
03158.jpg,0,0,0.9515227,0,0,0,0,0,1
03159.jpg,0,0,0.6200645,0,0,0,0,1,0
03160.jpg,0,0,0.99999726,0,0,0,0,0,0
03161.jpg,0,0,0.65152305,0,0,0,0,1,0
03162.jpg,0,0,0.9999976,0,0,0,0,0,0
03163.jpg,0,0,0.99360996,1,0,0,1,0,1
03164.jpg,1,0,0.9016344,1,1,0,0,0,1
03165.jpg,0,0,0.99999046,0,0,0,0,0,0
03166.jpg,1,0,0.9960433,1,0,0,0,0,0
03167.jpg,0,0,0.9999982,0,0,0,0,0,1
03168.jpg,0,0,0.99995184,1,1,0,1,0,1
03169.jpg,0,0,0.99999213,0,0,0,1,0,1
03170.jpg,0,0,0.99999845,0,0,0,0,0,0
03171.jpg,0,0,0.99998796,1,0,0,0,0,1
03172.jpg,0,0,0.9999974,1,0,0,0,0,0
03173.jpg,0,0,0.9976152,1,1,0,1,0,1
03174.jpg,0,0,0.9999974,1,0,0,0,0,0
03175.jpg,0,0,0.9999981,0,0,1,0,0,1
03176.jpg,0,0,0.9999622,0,1,1,0,0,0
03177.jpg,1,0,0.5887752,0,1,0,0,1,0
03178.jpg,0,0,0.9470963,0,0,0,0,0,1
03179.jpg,0,0,0.999998,1,1,0,0,0,1
03180.jpg,0,0,0.9999987,0,0,0,0,0,0
03181.jpg,0,0,0.99989927,0,1,1,1,1,0
03182.jpg,1,0,0.79892546,1,0,0,0,0,1
03183.jpg,0,0,0.9996039,0,1,1,0,0,0
03184.jpg,0,0,0.74110454,1,0,1,1,0,0
03185.jpg,0,0,0.9999937,0,0,0,0,0,1
03186.jpg,0,0,0.99999726,0,1,0,0,0,1
03187.jpg,0,0,0.99999714,1,0,0,0,0,1
03188.jpg,0,0,0.99993026,1,0,0,0,0,0
03189.jpg,0,0,0.99988353,0,0,0,0,0,0
03190.jpg,0,0,0.99998176,0,0,0,0,0,0
03191.jpg,0,0,0.6715606,1,0,0,0,0,1
03192.jpg,0,0,0.9999523,0,0,0,0,0,0
03193.jpg,0,0,0.9964797,1,0,0,0,0,1
03194.jpg,0,0,0.99998057,0,0,0,0,0,0
03195.jpg,1,0,0.9460776,0,0,0,0,0,1
03196.jpg,0,0,0.99999785,0,0,0,0,0,0
03197.jpg,0,0,0.99999,0,0,0,0,0,0
03198.jpg,0,0,0.99999785,0,0,0,0,0,0
03199.jpg,0,0,0.9997639,1,0,1,0,0,1
03200.jpg,0,0,0.99999785,0,0,0,0,0,1
03201.jpg,0,0,0.9999926,1,0,0,0,0,1
03202.jpg,0,0,0.99999785,0,0,0,0,0,0
03203.jpg,0,0,0.9999974,0,1,1,1,0,1
03204.jpg,0,0,0.99923205,1,0,1,0,0,0
03205.jpg,0,0,0.99998057,0,0,1,1,0,1
03206.jpg,0,0,0.9999932,1,0,0,0,0,0
03207.jpg,0,0,0.9999962,0,1,0,1,0,1
03208.jpg,0,0,0.99993014,0,0,0,0,0,0
03209.jpg,1,0,0.99971193,1,0,0,0,0,1
03210.jpg,0,0,0.99995863,0,0,0,0,0,0
03211.jpg,0,0,0.9981437,1,1,0,0,1,1
03212.jpg,0,0,0.999998,0,1,0,0,0,0
03213.jpg,0,0,0.99999666,0,0,0,0,0,0
03214.jpg,0,0,0.98466104,0,0,0,0,0,1
03215.jpg,0,0,0.981361,1,1,0,1,0,1
03216.jpg,0,0,0.9999976,0,0,1,1,0,0
03217.jpg,0,0,0.66259867,0,0,0,0,0,0
03218.jpg,0,0,0.98358214,1,0,1,0,0,1
03219.jpg,0,0,0.9999958,0,0,0,0,0,1
03220.jpg,0,0,0.9999987,0,0,0,0,0,0
03221.jpg,0,0,0.91548336,1,0,0,0,0,1
03222.jpg,0,0,0.9999403,0,0,0,0,0,0
03223.jpg,0,0,0.99211204,1,1,1,1,0,1
03224.jpg,0,0,0.9999434,0,0,0,0,0,0
03225.jpg,0,0,0.997954,0,0,0,0,0,0
03226.jpg,0,0,0.99999726,0,1,1,1,0,1
03227.jpg,0,0,0.78190213,0,0,0,0,0,0
03228.jpg,0,0,0.99999857,1,0,1,0,0,0
03229.jpg,0,0,0.99999774,0,0,0,0,0,1
03230.jpg,0,0,0.9997192,1,0,0,0,0,1
03231.jpg,0,0,0.9999943,0,0,0,1,0,0
03232.jpg,0,0,0.99999,1,1,1,1,0,0
03233.jpg,0,0,0.9998877,0,0,0,0,0,1
03234.jpg,1,0,0.89753056,1,0,0,0,0,1
03235.jpg,0,0,0.99997914,0,0,0,0,0,1
03236.jpg,0,0,0.9999988,1,0,1,1,0,0
03237.jpg,0,0,0.9999974,0,0,0,0,0,0
03238.jpg,0,0,0.9999925,1,1,1,1,0,1
03239.jpg,0,0,0.9918465,0,0,0,0,0,0
03240.jpg,0,0,0.9999157,0,0,0,0,0,1
03241.jpg,1,0,0.98147833,0,1,0,1,0,1
03242.jpg,0,0,0.9999976,0,0,0,0,0,0
03243.jpg,0,0,0.9998865,0,0,0,0,0,1
03244.jpg,0,0,0.5178433,1,0,0,0,0,1
03245.jpg,0,0,0.99999785,1,0,0,0,0,1
03246.jpg,0,0,0.98649305,0,0,0,0,0,0
03247.jpg,0,0,0.99659616,0,0,0,0,0,0
03248.jpg,0,0,0.99999356,1,0,0,1,0,1
03249.jpg,0,0,0.99999785,1,0,0,0,0,0
03250.jpg,0,0,0.9999981,0,0,0,0,0,1
03251.jpg,0,0,0.99999857,1,1,0,0,0,1
03252.jpg,0,0,0.9999888,0,0,0,0,0,1
03253.jpg,0,0,0.9999895,0,0,0,0,0,0
03254.jpg,0,0,0.99988127,1,0,0,0,0,0
03255.jpg,0,0,0.9201966,1,0,0,0,0,0
03256.jpg,0,0,0.9999937,1,1,0,1,0,1
03257.jpg,0,0,0.999998,0,0,0,0,0,0
03258.jpg,0,0,0.999998,0,0,0,0,0,0
03259.jpg,0,0,0.99588436,0,0,0,0,0,0
03260.jpg,0,0,0.9999982,0,0,0,0,0,1
03261.jpg,0,0,0.99997056,0,1,0,1,0,1
03262.jpg,0,0,0.99317294,1,0,1,0,0,0
03263.jpg,0,0,0.99999857,0,0,0,0,1,0
03264.jpg,0,0,0.99999857,1,0,0,0,0,0
03265.jpg,0,0,0.9999987,1,0,0,0,0,0
03266.jpg,0,0,0.9999988,0,0,1,1,0,0
03267.jpg,0,0,0.9999603,1,0,0,0,0,1
03268.jpg,1,0,0.9352515,1,0,0,0,0,0
03269.jpg,0,0,0.99904674,0,0,1,0,0,0
03270.jpg,0,0,0.9999968,0,0,1,1,0,0
03271.jpg,0,0,0.9650533,0,0,1,0,0,0
03272.jpg,1,0,0.5423349,0,0,0,0,0,1
03273.jpg,0,0,0.9985532,0,0,0,0,1,0
03274.jpg,0,0,0.9999901,0,0,0,0,0,0
03275.jpg,0,0,0.9999901,1,1,1,1,0,1
03276.jpg,0,0,0.910425,0,0,0,0,0,0
03277.jpg,0,0,0.99983966,1,1,0,1,0,0
03278.jpg,0,0,0.99837154,0,0,0,0,0,0
03279.jpg,0,0,0.9999981,0,0,1,1,0,0
03280.jpg,0,0,0.9999765,1,0,0,0,0,0
03281.jpg,0,0,0.9999943,0,0,0,0,0,0
03282.jpg,0,0,0.9983499,1,1,0,1,0,1
03283.jpg,0,0,0.9999962,1,0,0,0,0,0
03284.jpg,0,0,0.999998,0,1,0,1,0,1
03285.jpg,0,0,0.9999974,0,0,1,0,0,0
03286.jpg,0,0,0.9999989,0,1,0,0,0,0
03287.jpg,0,0,0.99995923,1,0,0,0,0,0
03288.jpg,0,0,0.99999547,0,0,0,0,0,1
03289.jpg,0,0,0.9992348,0,0,0,0,0,0
03290.jpg,0,0,0.9999919,0,0,0,0,0,0
03291.jpg,0,0,0.99997675,1,0,0,0,0,1
03292.jpg,0,0,0.9999943,1,0,0,0,0,1
03293.jpg,0,0,0.99999833,0,0,0,0,0,0
03294.jpg,0,0,0.9987066,1,0,0,0,0,1
03295.jpg,0,0,0.9999982,0,0,0,0,0,1
03296.jpg,0,0,0.999995,0,0,0,0,0,0
03297.jpg,1,0,0.999393,1,1,0,0,0,1
03298.jpg,0,0,0.99997663,0,0,0,0,0,0
03299.jpg,0,0,0.99999714,1,1,1,1,0,1
03300.jpg,0,0,0.9989704,0,1,1,1,0,0
03301.jpg,0,0,0.9999126,1,0,1,0,0,0
03302.jpg,0,0,0.9999987,0,0,0,0,0,1
03303.jpg,0,0,0.99999774,0,1,0,0,0,1
03304.jpg,0,0,0.9999913,1,1,0,0,0,0
03305.jpg,0,0,0.9999969,0,1,0,1,0,1
03306.jpg,0,0,0.999998,0,0,0,0,0,1
03307.jpg,0,0,0.9999949,1,1,1,1,0,1
03308.jpg,1,0,0.99896574,0,0,0,0,0,0
03309.jpg,0,0,0.9999982,0,0,0,0,0,0
03310.jpg,0,0,0.9999962,0,0,1,1,0,0
03311.jpg,1,0,0.996398,0,0,0,0,0,0
03312.jpg,0,0,0.99621,1,0,0,0,0,0
03313.jpg,0,0,0.99998534,0,1,0,0,0,1
03314.jpg,1,0,0.9995616,0,1,1,0,0,0
03315.jpg,0,0,0.95536005,1,0,0,0,0,0
03316.jpg,0,0,0.9999962,0,0,0,0,0,1
03317.jpg,0,0,0.99203,1,0,0,0,0,1
03318.jpg,0,0,0.99999857,0,0,0,0,0,0
03319.jpg,0,0,0.9999963,0,0,0,0,0,0
03320.jpg,0,0,0.99998796,1,1,0,1,0,1
03321.jpg,0,0,0.9990214,1,0,0,1,0,0
03322.jpg,1,0,0.73410887,1,0,0,0,0,1
03323.jpg,1,0,0.9997589,0,0,0,0,0,0
03324.jpg,0,0,0.99999785,0,0,0,0,0,0
03325.jpg,0,0,0.9999908,0,1,0,0,0,0
03326.jpg,0,0,0.9999981,0,0,0,0,0,0
03327.jpg,0,0,0.99999654,0,0,1,1,0,1
03328.jpg,1,0,0.99030554,1,0,0,0,0,0
03329.jpg,0,0,0.99998844,1,1,1,1,0,1
03330.jpg,0,0,0.9999981,0,0,0,0,0,0
03331.jpg,0,0,0.9997911,1,1,0,1,0,1
03332.jpg,0,0,0.9999416,0,0,0,0,0,0
03333.jpg,0,0,0.9847081,1,1,0,1,0,1
03334.jpg,0,0,0.9997975,1,0,0,0,0,0
03335.jpg,0,0,0.9999988,0,1,1,0,0,0
03336.jpg,0,0,0.9999938,0,0,1,0,0,0
03337.jpg,0,0,0.73672676,1,0,0,0,0,1
03338.jpg,0,0,0.99997926,0,0,0,0,0,0
03339.jpg,0,0,0.9999758,0,1,0,0,0,1
03340.jpg,0,0,0.9988857,1,0,0,0,0,0
03341.jpg,0,0,0.9858056,1,1,1,1,0,0
03342.jpg,0,0,0.999995,0,0,0,0,0,0
03343.jpg,1,0,0.59476167,0,0,0,0,0,1
03344.jpg,1,0,0.9997111,0,0,0,0,0,1
03345.jpg,0,0,0.92366123,1,1,1,1,0,0
03346.jpg,0,0,0.99999523,1,0,0,0,0,1
03347.jpg,0,0,0.9997956,1,0,0,1,0,1
03348.jpg,0,0,0.9998957,0,0,0,0,0,0
03349.jpg,0,0,0.99999726,1,0,0,0,0,0
03350.jpg,0,0,0.9999889,0,0,0,0,1,0
03351.jpg,0,0,0.9999981,0,0,0,0,0,0
03352.jpg,1,0,0.86325526,0,1,1,1,0,0
03353.jpg,0,0,0.9999887,0,1,1,0,0,0
03354.jpg,0,0,0.99907196,1,0,0,0,0,0
03355.jpg,0,0,0.9999957,0,0,0,0,0,0
03356.jpg,1,0,0.9988097,1,0,0,0,0,1
03357.jpg,0,0,0.9999976,0,0,0,0,0,0
03358.jpg,0,0,0.98612124,0,0,0,0,0,1
03359.jpg,0,0,0.999998,0,1,0,0,0,1
03360.jpg,0,0,0.9999987,0,0,1,0,0,0
03361.jpg,0,0,0.9999975,0,0,0,0,0,0
03362.jpg,0,0,0.9977641,0,1,0,0,0,1
03363.jpg,0,0,0.9999677,1,0,0,0,0,1
03364.jpg,0,0,0.9996136,0,1,0,1,0,0
03365.jpg,0,0,0.9999933,0,1,0,0,0,0
03366.jpg,0,0,0.9999963,0,0,0,0,0,0
03367.jpg,0,0,0.9929516,1,1,1,0,0,0
03368.jpg,0,0,0.99988866,1,0,1,1,0,0
03369.jpg,0,0,0.99987566,0,0,0,0,0,0
03370.jpg,0,0,0.9067345,1,0,0,1,0,0
03371.jpg,0,0,0.99995255,1,1,0,1,0,1
03372.jpg,0,0,0.97957134,1,0,1,0,0,1
03373.jpg,0,0,0.99991465,1,1,0,0,0,1
03374.jpg,0,0,0.9999857,0,0,0,0,0,0
03375.jpg,0,0,0.99999547,1,1,0,0,0,0
03376.jpg,0,0,0.9625344,1,0,0,0,0,0
03377.jpg,1,0,0.9981654,1,0,0,0,1,0
03378.jpg,0,0,0.9999962,0,0,0,0,0,0
03379.jpg,0,0,0.9999281,1,1,0,1,0,1
03380.jpg,0,0,0.9718836,0,0,0,0,0,0
03381.jpg,1,0,0.9994791,1,0,0,0,0,1
03382.jpg,0,0,0.85143065,1,0,0,0,0,0
03383.jpg,0,0,0.9999913,0,0,0,0,0,0
03384.jpg,0,0,0.9999989,0,0,0,0,0,1
03385.jpg,0,0,0.999997,0,1,1,1,0,1
03386.jpg,0,0,0.99999785,0,1,0,0,0,0
03387.jpg,0,0,0.8181163,0,1,0,1,0,1
03388.jpg,0,0,0.9976392,1,0,0,0,0,1
03389.jpg,1,0,0.5891335,1,1,1,1,0,1
03390.jpg,0,0,0.9988084,0,0,0,0,0,0
03391.jpg,0,0,0.9999821,0,0,1,0,0,0
03392.jpg,0,0,0.9998975,0,0,0,0,0,0
03393.jpg,0,0,0.9990387,1,0,0,0,1,1
03394.jpg,0,0,0.9999956,0,0,0,0,0,0
03395.jpg,0,0,0.99999607,1,0,0,0,0,0
03396.jpg,0,0,0.9999949,0,0,0,0,0,1
03397.jpg,0,0,0.9999988,0,0,1,1,0,0
03398.jpg,0,0,0.9999914,1,0,0,0,0,1
03399.jpg,0,0,0.99999034,0,0,0,0,0,1
03400.jpg,0,0,0.99999607,0,0,0,0,0,1
03401.jpg,0,0,0.98372906,1,1,1,1,0,1
03402.jpg,0,0,0.99936384,0,0,0,0,0,0
03403.jpg,0,0,0.9999616,0,0,0,1,0,1
03404.jpg,0,0,0.9999981,0,0,0,0,0,0
03405.jpg,0,0,0.99999833,0,0,0,0,0,0
03406.jpg,0,0,0.9999982,0,0,0,0,0,1
03407.jpg,0,0,0.999969,0,0,0,0,0,0
03408.jpg,0,0,0.99999845,0,0,0,0,0,0
03409.jpg,0,0,0.66566044,1,0,0,1,0,0
03410.jpg,1,0,0.562595,0,0,0,0,1,1
03411.jpg,0,0,0.99999607,0,0,0,0,0,1
03412.jpg,0,0,0.9999958,1,0,0,0,0,1
03413.jpg,0,0,0.99979347,1,1,0,1,0,1
03414.jpg,0,0,0.9999752,0,0,0,0,0,0
03415.jpg,0,0,0.9999951,0,0,0,0,0,1
03416.jpg,0,0,0.99999845,1,0,0,0,0,1
03417.jpg,0,0,0.9999957,0,0,0,0,0,0
03418.jpg,0,0,0.99999547,0,0,0,0,0,0
03419.jpg,0,0,0.99993587,1,0,0,0,0,0
03420.jpg,1,0,0.9189452,0,0,1,1,0,0
03421.jpg,0,0,0.99997187,1,0,0,0,0,0
03422.jpg,0,0,0.99999833,0,0,0,0,0,1
03423.jpg,0,0,0.99999905,0,0,0,0,0,1
03424.jpg,0,0,0.86452454,1,0,0,0,0,0
03425.jpg,0,0,0.99995935,0,0,0,0,0,1
03426.jpg,0,0,0.99999666,1,0,0,0,0,1
03427.jpg,0,0,0.99999785,0,0,0,0,0,0
03428.jpg,0,0,0.9999976,0,0,0,0,0,0
03429.jpg,0,0,0.9234987,0,0,0,0,0,0
03430.jpg,0,0,0.9998042,1,1,0,1,0,1
03431.jpg,0,0,0.9999893,0,0,0,0,0,1
03432.jpg,0,0,0.8908368,1,1,1,1,0,1
03433.jpg,0,0,0.99999785,0,0,0,0,0,0
03434.jpg,0,0,0.99999726,0,0,0,0,0,0
03435.jpg,0,0,0.9999957,0,0,0,0,0,0
03436.jpg,0,0,0.99997616,0,1,1,1,0,1
03437.jpg,0,0,0.7098025,1,0,0,0,0,0
03438.jpg,0,0,0.9999938,0,0,0,1,0,0
03439.jpg,0,0,0.99999595,1,0,1,1,0,1
03440.jpg,0,0,0.99226016,1,1,1,1,0,1
03441.jpg,0,0,0.9999982,0,1,1,1,0,0
03442.jpg,0,0,0.998889,0,0,0,0,0,0
03443.jpg,0,0,0.99999845,1,0,0,0,0,1
03444.jpg,0,0,0.99999833,0,0,0,0,0,0
03445.jpg,0,0,0.9999976,0,0,0,0,0,0
03446.jpg,0,0,0.99999726,0,0,0,0,0,0
03447.jpg,0,0,0.99996865,0,0,0,0,0,0
03448.jpg,1,0,0.59780586,1,1,0,1,0,1
03449.jpg,0,0,0.99999225,1,0,1,1,0,1
03450.jpg,0,0,0.9989654,1,1,1,1,0,1
03451.jpg,0,0,0.9995049,0,0,0,0,0,0
03452.jpg,0,0,0.9730671,1,0,1,0,0,0
03453.jpg,0,0,0.9999987,0,0,0,0,0,0
03454.jpg,0,0,0.99999475,1,0,0,0,0,0
03455.jpg,0,0,0.99890924,1,0,0,0,0,1
03456.jpg,0,0,0.99999774,0,0,0,0,0,1
03457.jpg,0,0,0.99999547,0,0,0,0,0,0
03458.jpg,0,0,0.999998,0,0,0,0,1,0
03459.jpg,0,0,0.9999925,0,0,0,0,0,0
03460.jpg,0,0,0.9935267,1,0,0,0,0,1
03461.jpg,0,0,0.7675242,1,1,0,0,0,1
03462.jpg,1,0,0.99884015,1,1,0,0,0,0
03463.jpg,0,0,0.9999981,0,0,0,0,0,0
03464.jpg,0,0,0.9999975,0,0,0,0,0,1
03465.jpg,0,0,0.9997539,1,0,0,0,0,1
03466.jpg,0,0,0.99997354,0,0,0,0,0,0
03467.jpg,0,0,0.999997,0,0,0,0,0,0
03468.jpg,0,0,0.9999907,1,0,0,0,0,1
03469.jpg,0,0,0.99999547,0,0,1,0,0,0
03470.jpg,0,0,0.99977463,1,0,0,0,0,1
03471.jpg,0,0,0.9999974,0,0,0,0,0,0
03472.jpg,0,0,0.99999833,0,0,0,0,0,0
03473.jpg,0,0,0.9999974,0,0,0,0,0,1
03474.jpg,0,0,0.9999962,0,1,0,0,0,1
03475.jpg,0,0,0.9664034,0,0,0,0,0,0
03476.jpg,0,0,0.9999956,0,0,0,0,0,1
03477.jpg,0,0,0.99999845,0,0,0,0,0,0
03478.jpg,0,0,0.9999306,1,0,1,1,0,1
03479.jpg,0,0,0.9999944,0,0,0,0,0,0
03480.jpg,0,0,0.9942054,1,0,0,0,0,1
