filename,prediction,true_label,confidence,is_failed,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03091.png,0,0,0.9999976,0,1,0,0,0,1,1
03092.png,0,0,0.9999963,0,1,1,1,0,1,1
03093.png,0,0,0.9999958,0,1,0,1,0,1,1
03094.png,0,0,0.99999714,0,1,0,1,0,1,1
03095.png,0,0,0.9999969,0,1,1,1,1,1,1
03096.png,0,0,0.99999726,0,1,0,1,0,1,1
03097.png,0,0,0.9999958,0,1,1,1,0,1,1
03098.png,0,0,0.99999714,0,1,0,1,0,1,1
03099.png,0,0,0.9999962,0,1,0,1,0,1,1
03100.png,0,0,0.9999976,0,1,1,1,0,1,1
03101.png,0,0,0.99999714,0,1,0,1,1,1,0
03102.png,0,0,0.9999968,0,1,1,1,1,1,1
03103.png,0,0,0.9999968,0,1,0,1,0,1,0
03104.png,0,0,0.99999714,0,1,0,1,0,1,1
03105.png,0,0,0.9999974,0,1,0,1,0,1,1
03106.png,0,0,0.99999726,0,1,0,1,0,1,1
03107.png,0,0,0.9999969,0,1,0,1,0,1,0
03108.png,0,0,0.99999714,0,1,0,1,0,1,1
03109.png,0,0,0.9999968,0,1,1,0,1,1,1
03110.png,0,0,0.9999976,0,1,0,0,0,1,1
03111.png,0,0,0.999997,0,1,0,1,0,1,1
03112.png,0,0,0.99999213,0,1,0,0,1,1,1
03113.png,0,0,0.9999958,0,1,1,1,1,1,1
03114.png,0,0,0.9999969,0,1,0,1,0,1,1
03115.png,0,0,0.9999969,0,1,0,1,1,1,1
03116.png,0,0,0.9999976,0,1,0,1,0,1,1
03117.png,0,0,0.9999968,0,1,0,1,1,1,1
03118.png,0,0,0.9999969,0,1,0,1,0,1,0
03119.png,0,0,0.99999523,0,1,0,0,0,1,1
03120.png,0,0,0.9999958,0,1,1,1,0,1,1
03121.png,0,0,0.9999962,0,1,0,1,0,1,1
03122.png,0,0,0.9999976,0,1,0,0,0,1,1
03123.png,0,0,0.99999607,0,1,1,1,0,1,1
03124.png,0,0,0.99999213,0,1,0,0,1,1,1
03125.png,0,0,0.9999968,0,1,0,1,1,1,1
03126.png,0,0,0.9999968,0,1,1,1,1,1,1
03127.png,0,0,0.9999962,0,1,1,1,0,1,1
03128.png,0,0,0.99999714,0,1,0,1,0,1,1
03129.png,0,0,0.99999714,0,1,0,1,0,1,1
03130.png,0,0,0.99999714,0,1,0,1,0,1,1
03131.png,0,0,0.9999958,0,1,0,1,0,1,1
03132.png,0,0,0.99999213,0,1,0,0,1,1,1
03133.png,0,0,0.9999974,0,1,0,1,0,1,1
03134.png,0,0,0.9999969,0,1,0,1,0,1,1
03135.png,0,0,0.9999969,0,1,0,1,0,1,0
03136.png,0,0,0.9999963,0,1,1,1,0,1,1
03137.png,0,0,0.9999975,0,1,0,1,1,1,1
03138.png,0,0,0.99999285,0,1,0,1,0,1,0
03139.png,0,0,0.99999404,0,1,0,1,0,1,1
03140.png,0,0,0.9999969,0,1,0,1,0,1,1
03141.png,0,0,0.9999963,0,1,0,1,0,1,0
03142.png,0,0,0.9999918,0,1,1,1,1,1,1
03143.png,0,0,0.999997,0,1,0,0,0,1,1
03144.png,0,0,0.9999974,0,1,0,0,0,1,1
03145.png,0,0,0.99999785,0,1,0,1,0,1,1
03146.png,0,0,0.99999213,0,1,1,1,1,1,1
03147.png,0,0,0.99999714,0,1,1,1,0,1,1
03148.png,0,0,0.99999714,0,1,0,1,0,1,1
03149.png,0,0,0.9999969,0,1,0,1,0,1,1
03150.png,0,0,0.999997,0,1,0,1,0,1,1
03151.png,0,0,0.9999974,0,1,0,1,0,1,1
03152.png,0,0,0.9999974,0,1,1,1,1,1,1
03153.png,0,0,0.9999976,0,1,0,1,0,1,1
03154.png,0,0,0.9999974,0,1,0,1,0,1,1
03155.png,0,0,0.99999714,0,1,1,1,0,1,1
03156.png,0,0,0.99999774,0,1,0,1,0,1,0
03157.png,0,0,0.99999595,0,1,0,1,0,1,1
03158.png,0,0,0.9999968,0,1,0,1,0,1,0
03159.png,0,0,0.99999785,0,1,0,1,0,1,1
03160.png,0,0,0.9999976,0,1,0,1,0,1,1
03161.png,0,0,0.9999969,0,1,0,1,0,1,0
03162.png,0,0,0.99999714,0,1,0,1,0,1,1
03163.png,0,0,0.99999714,0,1,0,1,0,1,1
03164.png,0,0,0.99999523,0,1,0,0,0,1,1
03165.png,0,0,0.9999976,0,1,0,1,0,1,1
03166.png,0,0,0.99999714,0,1,0,1,0,1,1
03167.png,0,0,0.99999785,0,1,0,1,0,1,1
03168.png,0,0,0.999997,0,1,0,0,0,1,1
03169.png,0,0,0.9999974,0,1,0,1,0,1,1
03170.png,0,0,0.9999968,0,1,1,0,1,1,1
03171.png,0,0,0.99999714,0,1,0,1,0,1,1
03172.png,0,0,0.99999726,0,1,1,1,1,1,1
03173.png,0,0,0.9999962,0,1,0,1,0,1,1
03174.png,0,0,0.9999976,0,1,0,1,0,1,1
03175.png,0,0,0.999997,0,1,0,1,0,1,1
03176.png,0,0,0.9999976,0,1,0,1,0,1,1
03177.png,0,0,0.99999523,0,1,0,0,0,1,1
03178.png,0,0,0.9999968,0,1,0,1,1,1,1
03179.png,0,0,0.9999976,0,1,0,0,0,1,1
03180.png,0,0,0.99999404,0,1,0,1,0,1,1
03181.png,0,0,0.9999976,0,1,0,1,0,1,1
03182.png,0,0,0.9999974,0,1,0,1,0,1,1
03183.png,0,0,0.99999714,0,1,1,1,1,1,1
03184.png,0,0,0.999997,0,1,0,0,0,1,1
03185.png,0,0,0.99999726,0,1,0,0,0,1,1
03186.png,0,0,0.99999785,0,1,0,1,0,0,0
03187.png,0,0,0.9999969,0,1,0,1,0,1,1
03188.png,0,0,0.9999963,0,1,0,1,0,1,0
03189.png,0,0,0.99999714,0,1,0,1,0,1,1
03190.png,0,0,0.99999714,0,1,0,1,0,1,1
03191.png,0,0,0.99999404,0,1,0,1,0,1,1
03192.png,0,0,0.9999969,0,1,1,1,1,1,1
03193.png,0,0,0.9999964,0,1,1,1,0,1,1
03194.png,0,0,0.9999815,0,1,1,1,0,1,1
03195.png,0,0,0.9999975,0,1,0,1,0,1,1
03196.png,0,0,0.9999975,0,1,0,1,0,1,0
03197.png,0,0,0.9999974,0,1,1,1,1,1,1
03198.png,0,0,0.99999714,0,1,0,1,0,1,1
03199.png,0,0,0.99999213,0,1,0,0,1,1,1
03200.png,0,0,0.9999976,0,1,0,1,1,1,1
03201.png,0,0,0.999997,0,1,0,1,0,1,1
03202.png,0,0,0.99999666,0,1,0,1,0,1,0
03203.png,0,0,0.99999726,0,1,0,1,0,1,1
03204.png,0,0,0.99999714,0,1,1,1,1,1,1
03205.png,0,0,0.99999774,0,1,0,1,0,1,1
03206.png,0,0,0.99999213,0,1,1,1,1,1,1
03207.png,0,0,0.9999976,0,1,0,1,0,1,1
03208.png,0,0,0.9999918,0,1,1,1,1,1,1
03209.png,0,0,0.99999404,0,1,0,1,0,1,1
03210.png,0,0,0.99999714,0,1,1,1,1,1,1
03211.png,0,0,0.9999975,0,1,0,1,0,1,1
03212.png,0,0,0.9999976,0,1,0,1,0,1,1
03213.png,0,0,0.99999285,0,1,0,1,0,1,0
03214.png,0,0,0.9999974,0,1,0,1,0,1,1
03215.png,0,0,0.9999974,0,1,0,1,0,1,1
03216.png,0,0,0.9999969,0,1,1,1,1,1,1
03217.png,0,0,0.9999976,0,1,0,1,0,1,1
03218.png,0,0,0.999997,0,1,0,1,0,1,1
03219.png,0,0,0.9999974,0,1,0,1,0,1,0
03220.png,0,0,0.99999523,0,1,0,0,0,1,1
03221.png,0,0,0.9999969,0,1,0,1,0,1,1
03222.png,0,0,0.99999714,0,1,0,1,0,1,1
03223.png,0,0,0.9999976,0,1,0,1,1,1,1
03224.png,0,0,0.99999213,0,1,0,0,1,1,1
03225.png,0,0,0.9999975,0,1,0,1,1,1,1
03226.png,0,0,0.99999607,0,1,0,0,0,1,1
03227.png,0,0,0.9999976,0,1,0,0,0,1,1
03228.png,0,0,0.9999975,0,1,0,1,0,1,1
03229.png,0,0,0.99999523,0,1,0,0,0,1,1
03230.png,0,0,0.9999974,0,1,1,1,1,1,1
03231.png,0,0,0.9999976,0,1,1,1,0,1,1
03232.png,0,0,0.9999976,0,1,1,1,0,1,1
03233.png,0,0,0.99999666,0,1,0,1,0,1,1
03234.png,0,0,0.99999714,0,1,0,1,0,1,1
03235.png,0,0,0.99999285,0,1,0,1,0,1,0
03236.png,0,0,0.9999969,0,1,0,1,0,1,0
03237.png,0,0,0.9999976,0,1,0,1,0,1,1
03238.png,0,0,0.99999714,0,1,1,1,1,1,1
03239.png,0,0,0.99999607,0,1,0,0,0,1,1
03240.png,0,0,0.9999963,0,1,0,1,0,1,1
03241.png,0,0,0.99999213,0,1,0,0,1,1,1
03242.png,0,0,0.99999666,0,1,0,1,0,1,0
03243.png,0,0,0.9999968,0,1,0,1,0,1,0
03244.png,0,0,0.9999976,0,1,0,0,0,1,1
03245.png,0,0,0.99999523,0,1,0,0,0,1,1
03246.png,0,0,0.9999974,0,1,0,0,0,1,1
03247.png,0,0,0.99999714,0,1,0,1,0,1,1
03248.png,0,0,0.99999726,0,1,0,1,0,1,1
03249.png,0,0,0.99999714,0,1,1,1,0,1,1
03250.png,0,0,0.99999666,0,1,1,1,0,1,1
03251.png,0,0,0.9999962,0,1,0,1,0,1,1
03252.png,0,0,0.9999958,0,1,0,1,0,1,1
03253.png,0,0,0.99999213,0,1,0,0,1,1,1
03254.png,0,0,0.9999974,0,1,0,1,0,1,0
03255.png,0,0,0.99999714,0,1,0,1,0,1,1
03256.png,0,0,0.9999969,0,1,0,1,0,1,1
03257.png,0,0,0.99999213,0,1,0,0,1,1,1
03258.png,0,0,0.99999726,0,1,0,0,0,1,1
03259.png,0,0,0.9999969,0,1,0,1,0,1,1
03260.png,0,0,0.9999974,0,1,0,1,0,1,1
03261.png,0,0,0.9999974,0,1,0,1,0,1,0
03262.png,0,0,0.99999607,0,1,1,1,0,1,1
03263.png,0,0,0.99999607,0,1,0,0,0,1,1
03264.png,0,0,0.9999968,0,1,1,0,1,1,1
03265.png,0,0,0.9999975,0,1,0,1,0,1,1
03266.png,0,0,0.9999958,0,1,1,1,0,1,1
03267.png,0,0,0.99999726,0,1,0,1,0,1,1
03268.png,0,0,0.99999714,0,1,0,1,0,1,1
03269.png,0,0,0.99999213,0,1,0,0,1,1,1
03270.png,0,0,0.9999969,0,1,0,1,1,1,1
03271.png,0,0,0.9999969,0,1,0,1,1,1,1
03272.png,0,0,0.99999714,0,1,0,1,0,1,1
03273.png,0,0,0.99999785,0,1,0,1,0,1,1
03274.png,0,0,0.99999774,0,1,0,1,0,1,0
03275.png,0,0,0.99999714,0,1,0,1,0,1,1
03276.png,0,0,0.99999785,0,1,0,1,0,0,0
03277.png,0,0,0.9999975,0,1,0,0,0,1,1
03278.png,0,0,0.99999714,0,1,0,1,0,1,1
03279.png,0,0,0.9999968,0,1,1,1,1,1,1
03280.png,0,0,0.99999774,0,1,0,1,0,1,1
03281.png,0,0,0.9999974,0,1,0,1,0,1,1
03282.png,0,0,0.99999714,0,1,0,1,0,1,1
03283.png,0,0,0.9999968,0,1,1,1,1,1,1
03284.png,0,0,0.9999974,0,1,1,0,1,0,1
03285.png,0,0,0.9999976,0,1,1,1,0,1,1
03286.png,0,0,0.9999974,0,1,1,0,1,0,1
03287.png,0,0,0.999997,0,1,0,0,0,1,1
03288.png,0,0,0.9999974,0,1,1,0,1,0,1
03289.png,0,0,0.9999944,0,1,1,1,0,1,1
03290.png,0,0,0.99999404,0,1,0,1,0,1,1
03291.png,0,0,0.9999976,0,1,1,1,0,1,1
03292.png,0,0,0.9999976,0,1,0,1,1,1,1
03293.png,0,0,0.99999785,0,1,0,1,0,1,1
03294.png,0,0,0.9999969,0,1,0,1,0,1,1
03295.png,0,0,0.9999963,0,1,1,1,1,1,1
03296.png,0,0,0.99999785,0,1,0,1,0,0,0
03297.png,0,0,0.99999785,0,1,0,1,0,1,1
03298.png,0,0,0.9999976,0,1,0,1,0,1,1
03299.png,0,0,0.99999785,0,1,0,1,0,1,1
03300.png,0,0,0.9999958,0,1,1,1,0,1,1
03301.png,0,0,0.9999968,0,1,1,0,1,1,1
03302.png,0,0,0.99999714,0,1,1,1,1,1,1
03303.png,0,0,0.9999974,0,1,1,0,1,0,1
03304.png,0,0,0.999997,0,1,0,1,0,1,1
03305.png,0,0,0.9999969,0,1,0,1,0,1,1
03306.png,0,0,0.9999974,0,1,0,1,0,1,0
03307.png,0,0,0.9999974,0,1,0,0,0,1,1
03308.png,0,0,0.9999976,0,1,1,1,0,1,1
03309.png,0,0,0.9999976,0,1,1,1,1,1,1
03310.png,0,0,0.9999969,0,1,0,1,0,1,1
03311.png,0,0,0.99999714,0,1,0,1,0,1,1
03312.png,0,0,0.99999714,0,1,0,1,0,1,1
03313.png,0,0,0.99999714,0,1,0,1,0,1,1
03314.png,0,0,0.9999974,0,1,0,1,0,1,1
03315.png,0,0,0.9999918,0,1,1,1,1,1,1
03316.png,0,0,0.9999974,0,1,0,1,0,1,1
03317.png,0,0,0.99999785,0,1,0,1,0,1,1
03318.png,0,0,0.9999969,0,1,0,1,1,1,1
03319.png,0,0,0.9999974,0,1,0,1,0,1,0
03320.png,0,0,0.9999962,0,1,0,1,0,1,1
03321.png,0,0,0.9999969,0,1,0,1,0,1,1
03322.png,0,0,0.9999968,0,1,0,1,0,1,0
03323.png,0,0,0.99999607,0,1,1,1,0,1,1
03324.png,0,0,0.9999958,0,1,1,1,1,1,1
03325.png,0,0,0.99999595,0,1,0,1,0,1,1
03326.png,0,0,0.9999976,0,1,0,1,1,1,1
03327.png,0,0,0.99999714,0,1,0,1,0,1,1
03328.png,0,0,0.99999607,0,1,1,1,0,1,1
03329.png,0,0,0.9999976,0,1,0,1,1,1,1
03330.png,0,0,0.99999714,0,1,0,1,0,1,1
03331.png,0,0,0.9999969,0,1,1,1,1,1,1
03332.png,0,0,0.99999666,0,1,1,1,0,1,1
03333.png,0,0,0.9999969,0,1,0,1,0,1,1
03334.png,0,0,0.99999785,0,1,0,1,0,1,1
03335.png,0,0,0.9999968,0,1,1,0,1,1,1
03336.png,0,0,0.9999976,0,1,0,1,0,1,1
03337.png,0,0,0.9999976,0,1,0,0,0,1,1
03338.png,0,0,0.99999714,0,1,0,1,0,1,1
03339.png,0,0,0.99999404,0,1,0,1,0,1,1
03340.png,0,0,0.99999595,0,1,0,1,0,1,1
03341.png,0,0,0.99999726,0,1,0,0,0,1,1
03342.png,0,0,0.99999654,0,1,0,0,1,0,1
03343.png,0,0,0.99999785,0,1,0,1,0,0,0
03344.png,0,0,0.99999714,0,1,1,1,0,1,1
03345.png,0,0,0.99999714,0,1,0,1,0,1,1
03346.png,0,0,0.9999958,0,1,1,1,0,1,1
03347.png,0,0,0.9999974,0,1,0,1,0,1,1
03348.png,0,0,0.9999974,0,1,0,1,0,1,1
03349.png,0,0,0.9999958,0,1,1,1,0,1,1
03350.png,0,0,0.99999714,0,1,0,1,0,1,1
03351.png,0,0,0.9999962,0,1,0,1,0,1,1
03352.png,0,0,0.99999726,0,1,1,1,1,1,1
03353.png,0,0,0.99999607,0,1,0,0,0,1,1
03354.png,0,0,0.9999976,0,1,0,0,0,1,1
03355.png,0,0,0.999997,0,1,0,1,0,1,1
03356.png,0,0,0.9999976,0,1,1,1,0,1,1
03357.png,0,0,0.99999714,0,1,0,1,0,1,1
03358.png,0,0,0.9999974,0,1,0,1,0,1,0
03359.png,0,0,0.9999944,0,1,1,1,0,1,1
03360.png,0,0,0.9999974,0,1,1,1,1,1,1
03361.png,0,0,0.9999962,0,1,0,1,0,1,1
03362.png,0,0,0.99999726,0,1,0,1,0,1,1
03363.png,0,0,0.9999976,0,1,1,1,1,1,1
03364.png,0,0,0.9999974,0,1,0,1,0,1,1
03365.png,0,0,0.9999976,0,1,0,1,0,1,1
03366.png,0,0,0.9999974,0,1,0,1,0,1,1
03367.png,0,0,0.9999964,0,1,1,1,0,1,1
03368.png,0,0,0.9999974,0,1,1,1,1,1,1
03369.png,0,0,0.9999974,0,1,1,1,1,1,1
03370.png,0,0,0.99999714,0,1,0,1,0,1,1
03371.png,0,0,0.9999963,0,1,0,1,0,1,0
03372.png,0,0,0.99999213,0,1,0,0,1,1,1
03373.png,0,0,0.9999963,0,1,0,1,0,1,1
03374.png,0,0,0.99999034,0,1,0,0,0,1,1
03375.png,0,0,0.99999595,0,1,0,1,0,1,1
03376.png,0,0,0.9999958,0,1,1,1,1,1,1
03377.png,0,0,0.99999726,0,1,0,0,0,1,1
03378.png,0,0,0.9999968,0,1,1,1,1,1,1
03379.png,0,0,0.9999976,0,1,1,1,0,1,1
03380.png,0,0,0.9999976,0,1,1,1,0,1,1
03381.png,0,0,0.99999714,0,1,0,1,0,1,1
03382.png,0,0,0.9999975,0,1,0,1,1,1,1
03383.png,0,0,0.9999974,0,1,0,1,0,1,1
03384.png,0,0,0.99999785,0,1,0,1,0,1,1
03385.png,0,0,0.99999785,0,1,0,1,0,0,0
03386.png,0,0,0.99999714,0,1,0,1,1,1,0
03387.png,0,0,0.9999975,0,1,0,1,0,1,1
03388.png,0,0,0.99999285,0,1,0,1,0,1,0
03389.png,0,0,0.99999785,0,1,0,1,0,1,1
03390.png,0,0,0.99999774,0,1,0,1,0,1,0
03391.png,0,0,0.9999974,0,1,1,1,1,1,1
03392.png,0,0,0.9999968,0,1,1,1,1,1,1
03393.png,0,0,0.99999785,0,1,0,1,0,0,0
03394.png,0,0,0.9999963,0,1,1,1,0,1,1
03395.png,0,0,0.9999969,0,1,0,1,0,1,1
03396.png,0,0,0.99999714,0,1,0,1,0,1,1
03397.png,0,0,0.9999968,0,1,1,1,1,1,1
03398.png,0,0,0.9999963,0,1,1,1,1,1,1
03399.png,0,0,0.99999285,0,1,0,1,0,1,0
03400.png,0,0,0.99999714,0,1,0,1,0,1,1
03401.png,0,0,0.9999975,0,1,0,1,0,1,1
03402.png,0,0,0.9999918,0,1,1,1,1,1,1
03403.png,0,0,0.9999975,0,1,0,1,0,1,1
03404.png,0,0,0.9999969,0,1,0,1,0,1,1
03405.png,0,0,0.9999976,0,1,1,1,1,1,1
03406.png,0,0,0.99999714,0,1,0,1,0,1,1
03407.png,0,0,0.99999714,0,1,0,1,1,1,0
03408.png,0,0,0.9999963,0,1,1,1,1,1,1
03409.png,0,0,0.99999666,0,1,0,1,0,1,0
03410.png,0,0,0.99999714,0,1,1,1,0,1,1
03411.png,0,0,0.9999968,0,1,1,0,1,1,1
03412.png,0,0,0.99999726,0,1,0,1,1,1,1
03413.png,0,0,0.9999976,0,1,0,1,0,1,1
03414.png,0,0,0.99999726,0,1,1,1,1,1,1
03415.png,0,0,0.99999654,0,1,0,0,1,0,1
03416.png,0,0,0.9999815,0,1,1,1,0,1,1
03417.png,0,0,0.99999714,0,1,0,1,0,1,1
03418.png,0,0,0.9999969,0,1,1,1,1,1,1
03419.png,0,0,0.9999975,0,1,0,0,0,1,1
03420.png,0,0,0.99999785,0,1,0,1,0,1,1
03421.png,0,0,0.9999815,0,1,1,1,0,1,1
03422.png,0,0,0.99999666,0,1,0,1,0,1,0
03423.png,0,0,0.99999714,0,1,0,1,0,1,1
03424.png,0,0,0.99999285,0,1,0,1,0,1,0
03425.png,0,0,0.99999714,0,1,1,1,0,1,1
03426.png,0,0,0.99999714,0,1,0,1,0,1,1
03427.png,0,0,0.9999974,0,1,0,1,0,1,1
03428.png,0,0,0.99999714,0,1,0,1,0,1,1
03429.png,0,0,0.9999968,0,1,0,1,1,1,1
03430.png,0,0,0.99999714,0,1,0,1,0,1,1
03431.png,0,0,0.9999969,0,1,0,1,0,1,0
03432.png,0,0,0.9999969,0,1,0,1,1,1,1
03433.png,0,0,0.99999726,0,1,1,1,1,1,1
03434.png,0,0,0.9999968,0,1,1,1,1,1,1
03435.png,0,0,0.99999595,0,1,0,1,0,1,1
03436.png,0,0,0.99999714,0,1,0,1,0,1,1
03437.png,0,0,0.9999969,0,1,0,1,0,1,1
03438.png,0,0,0.99999785,0,1,0,1,0,0,0
03439.png,0,0,0.99999714,0,1,1,1,0,1,1
03440.png,0,0,0.99999213,0,1,0,0,1,1,1
03441.png,0,0,0.9999976,0,1,0,0,0,1,1
03442.png,0,0,0.99999714,0,1,0,1,0,1,1
03443.png,0,0,0.9999974,0,1,0,1,0,1,1
03444.png,0,0,0.9999974,0,1,1,1,1,1,1
03445.png,0,0,0.9999976,0,1,1,1,0,1,1
03446.png,0,0,0.9999963,0,1,1,1,0,1,1
03447.png,0,0,0.99999714,0,1,0,1,0,1,1
03448.png,0,0,0.9999969,0,1,0,1,0,1,0
03449.png,0,0,0.9999975,0,1,0,1,1,1,1
03450.png,0,0,0.99999714,0,1,0,1,0,1,1
03451.png,0,0,0.99999726,0,1,0,0,0,1,1
03452.png,0,0,0.99999726,0,1,0,0,0,1,1
03453.png,0,0,0.99999726,0,1,0,1,0,1,1
03454.png,0,0,0.9999976,0,1,0,1,1,1,1
03455.png,0,0,0.99999595,0,1,0,1,0,1,1
03456.png,0,0,0.9999976,0,1,0,0,0,1,1
03457.png,0,0,0.99999714,0,1,1,1,0,1,1
03458.png,0,0,0.9999968,0,1,0,1,0,1,0
03459.png,0,0,0.99999666,0,1,0,1,0,1,1
03460.png,0,0,0.99999654,0,1,0,0,1,0,1
03461.png,0,0,0.9999958,0,1,1,1,1,1,1
03462.png,0,0,0.9999962,0,1,0,1,0,1,1
03463.png,0,0,0.9999963,0,1,1,1,0,1,1
03464.png,0,0,0.9999976,0,1,1,1,1,1,1
03465.png,0,0,0.9999958,0,1,0,1,0,1,1
03466.png,0,0,0.9999963,0,1,0,1,0,1,0
03467.png,0,0,0.9999964,0,1,1,1,0,1,1
03468.png,0,0,0.9999969,0,1,0,1,1,1,1
03469.png,0,0,0.9999958,0,1,1,1,0,1,1
03470.png,0,0,0.99999714,0,1,0,1,0,1,1
03471.png,0,0,0.99999726,0,1,0,0,0,1,1
03472.png,0,0,0.9999974,0,1,1,0,1,0,1
03473.png,0,0,0.9999962,0,1,0,1,0,1,1
03474.png,0,0,0.99999654,0,1,0,0,1,0,1
03475.png,0,0,0.9999974,0,1,0,1,0,1,1
03476.png,0,0,0.99999666,0,1,0,1,0,1,0
03477.png,0,0,0.9999963,0,1,1,1,1,1,1
03478.png,0,0,0.99999774,0,1,0,1,0,1,0
