filename,prediction,true_label,confidence,is_failed,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03040.png,1,0,0.5030671954154968,0,1,0,0,1,0,0
03041.png,1,0,0.5031114816665649,1,0,0,0,0,0,0
03042.png,1,0,0.5030892491340637,1,0,0,0,0,0,0
03043.png,1,0,0.5031071305274963,1,0,0,0,0,0,0
03044.png,1,0,0.5030830502510071,1,0,0,0,0,0,0
03045.png,1,0,0.5030946731567383,1,0,0,0,0,0,0
03046.png,1,0,0.5031171441078186,0,1,1,0,1,1,1
03047.png,1,0,0.5030367374420166,1,0,0,0,0,0,0
03048.png,1,0,0.5030390620231628,0,1,1,0,0,0,1
03049.png,1,0,0.5030742883682251,0,1,0,0,1,0,0
03050.png,1,0,0.5031449198722839,1,0,0,0,0,0,0
03051.png,1,0,0.5030903816223145,0,1,1,0,1,0,1
03052.png,1,0,0.5031666159629822,1,0,0,0,0,0,0
03053.png,1,0,0.5030785799026489,1,0,0,0,0,0,0
03054.png,1,0,0.5030587911605835,1,0,0,0,0,0,0
03055.png,1,0,0.5031381845474243,1,0,0,0,0,0,0
03056.png,1,0,0.5030744075775146,1,0,0,0,0,0,0
03057.png,1,0,0.5031238198280334,0,1,0,0,1,0,0
03058.png,1,0,0.5030670762062073,1,0,0,0,0,0,0
03059.png,1,0,0.5030940771102905,0,1,0,0,1,1,0
03060.png,1,0,0.5031246542930603,1,0,0,0,0,0,0
03061.png,1,0,0.5030244588851929,1,0,0,0,0,0,0
03062.png,1,0,0.5030825138092041,1,0,0,0,0,0,0
03063.png,1,0,0.503036618232727,0,1,0,0,0,0,0
03064.png,1,0,0.5030893087387085,1,0,0,0,0,0,0
03065.png,1,0,0.5031546354293823,1,0,0,0,0,0,0
03066.png,1,0,0.5031449198722839,1,0,0,0,0,0,0
03067.png,1,0,0.5030744075775146,1,0,0,0,0,0,0
03068.png,1,0,0.503065824508667,0,1,0,0,1,1,1
03069.png,1,0,0.5030649304389954,0,1,0,0,1,0,1
03070.png,1,0,0.5031683444976807,1,0,0,0,0,0,0
03071.png,1,0,0.5030368566513062,0,1,1,0,1,0,1
03072.png,1,0,0.5030947327613831,0,1,0,0,1,1,1
03073.png,1,0,0.5031053423881531,0,0,0,0,0,0,1
03074.png,1,0,0.5030310750007629,1,0,0,0,0,0,0
03075.png,1,0,0.5030813813209534,0,0,0,0,0,0,1
03076.png,1,0,0.5031006336212158,1,0,0,0,0,0,0
03077.png,1,0,0.5030621886253357,1,0,0,0,0,0,0
03078.png,1,0,0.5030410289764404,0,0,0,0,0,0,1
03079.png,1,0,0.5030630826950073,1,0,0,0,0,0,0
03080.png,1,0,0.5031301379203796,0,1,0,0,0,0,1
03081.png,1,0,0.5030291676521301,0,1,1,1,1,1,1
03082.png,1,0,0.503027081489563,0,1,1,0,1,0,1
03083.png,1,0,0.5031238198280334,0,1,0,0,1,0,0
03084.png,1,0,0.5030515193939209,0,1,1,1,0,0,1
03085.png,1,0,0.5030229687690735,1,0,0,0,0,0,0
03086.png,1,0,0.5030368566513062,0,1,1,0,1,0,1
03087.png,1,0,0.5030676126480103,0,1,0,0,1,0,1
03088.png,1,0,0.503134548664093,1,0,0,0,0,0,0
03089.png,1,0,0.5031397938728333,1,0,0,0,0,0,0
03090.png,1,0,0.5031030178070068,1,0,0,0,0,0,0
03091.png,1,0,0.5030291676521301,0,1,0,1,1,0,1
03092.png,1,0,0.5030190348625183,1,0,0,0,0,0,0
03093.png,1,0,0.5030830502510071,1,0,0,0,0,0,0
03094.png,1,0,0.5030946731567383,1,0,0,0,0,0,0
03095.png,1,0,0.5030742287635803,1,0,0,0,0,0,0
03096.png,1,0,0.5030521750450134,1,0,0,0,0,0,0
03097.png,1,0,0.5030711889266968,1,0,0,0,0,0,0
03098.png,1,0,0.5030573010444641,1,0,0,0,0,0,0
03099.png,1,0,0.5030001997947693,1,0,0,0,0,0,0
03100.png,1,0,0.503069281578064,0,1,0,0,1,0,1
03101.png,1,0,0.5030244588851929,1,0,0,0,0,0,0
03102.png,1,0,0.5030830502510071,1,0,0,0,0,0,0
03103.png,1,0,0.5030368566513062,1,0,0,0,0,0,0
03104.png,1,0,0.503058135509491,1,0,0,0,0,0,0
03105.png,1,0,0.5030760765075684,1,0,0,0,0,0,0
03106.png,1,0,0.503027081489563,0,1,1,0,1,0,1
03107.png,1,0,0.5030290484428406,0,1,1,0,0,0,1
03108.png,1,0,0.5030785799026489,1,0,0,0,0,0,0
03109.png,1,0,0.5031577348709106,0,1,1,0,0,1,1
03110.png,1,0,0.503036618232727,0,1,0,0,0,0,0
03111.png,1,0,0.5030339360237122,1,0,0,0,0,0,0
03112.png,1,0,0.5030410289764404,0,0,0,0,0,0,1
03113.png,1,0,0.5031546354293823,1,0,0,0,0,0,0
03114.png,1,0,0.5030714273452759,1,0,0,0,0,0,0
03115.png,1,0,0.5031261444091797,0,1,1,0,0,1,1
03116.png,1,0,0.5030255317687988,1,0,0,0,0,0,0
03117.png,1,0,0.5031397938728333,1,0,0,0,0,0,0
03118.png,1,0,0.5030653476715088,1,0,0,0,0,0,0
03119.png,1,0,0.5030120611190796,1,0,0,0,0,0,0
03120.png,1,0,0.5030808448791504,1,0,0,0,0,0,0
03121.png,1,0,0.5030962824821472,1,0,0,0,0,0,0
03122.png,1,0,0.5030368566513062,0,1,1,0,1,0,1
03123.png,1,0,0.503066897392273,0,1,1,0,0,0,1
03124.png,1,0,0.5030228495597839,1,0,0,0,0,0,0
03125.png,1,0,0.5030487775802612,1,0,0,0,0,0,0
03126.png,1,0,0.5030196905136108,1,0,0,0,0,0,0
03127.png,1,0,0.5030789971351624,1,0,0,0,0,0,0
03128.png,1,0,0.5031465888023376,1,0,0,0,0,0,0
03129.png,1,0,0.503081202507019,0,1,1,1,1,1,1
03130.png,1,0,0.5030893087387085,1,0,0,0,0,0,0
03131.png,1,0,0.5030097365379333,0,1,1,1,0,0,0
03132.png,1,0,0.503050684928894,1,0,0,0,0,0,0
03133.png,1,0,0.5030190348625183,1,0,0,0,0,0,0
03134.png,1,0,0.503027081489563,0,1,1,0,1,0,1
03135.png,1,0,0.5031261444091797,0,1,1,0,0,1,1
03136.png,1,0,0.5031246542930603,1,0,0,0,0,0,0
03137.png,1,0,0.5030341744422913,1,0,0,0,0,0,0
03138.png,1,0,0.5030653476715088,1,0,0,0,0,0,0
03139.png,1,0,0.5031006336212158,1,0,0,0,0,0,0
03140.png,1,0,0.5031465888023376,1,0,0,0,0,0,0
03141.png,1,0,0.5030408501625061,1,0,0,0,0,0,0
03142.png,1,0,0.5030324459075928,1,0,0,0,0,0,0
03143.png,1,0,0.5031006336212158,1,0,0,0,0,0,0
03144.png,1,0,0.5030391216278076,1,0,0,0,0,0,0
03145.png,1,0,0.5030621886253357,1,0,0,0,0,0,0
03146.png,1,0,0.5030451416969299,0,1,0,0,0,0,1
03147.png,1,0,0.5030966401100159,1,0,0,0,0,0,0
03148.png,1,0,0.5030825138092041,1,0,0,0,0,0,0
03149.png,1,0,0.5031030774116516,0,1,1,0,1,0,1
03150.png,1,0,0.503108561038971,1,0,0,0,0,0,0
03151.png,1,0,0.5030408501625061,1,0,0,0,0,0,0
03152.png,1,0,0.5030444264411926,0,1,1,1,0,0,1
03153.png,1,0,0.5030959248542786,1,0,0,0,0,0,0
03154.png,1,0,0.5031071305274963,1,0,0,0,0,0,0
03155.png,1,0,0.503069281578064,0,1,0,0,1,0,1
03156.png,1,0,0.5030455589294434,1,0,0,0,0,0,0
03157.png,1,0,0.5030648708343506,0,1,0,1,1,0,1
03158.png,1,0,0.5030569434165955,0,1,1,1,0,1,1
03159.png,1,0,0.5030696392059326,1,0,0,0,0,0,0
03160.png,1,0,0.5031112432479858,0,1,0,0,0,0,0
03161.png,1,0,0.5030444264411926,0,1,1,1,0,0,1
03162.png,1,0,0.5030412673950195,0,1,1,0,0,0,1
03163.png,1,0,0.5030410289764404,0,0,0,0,0,0,1
03164.png,1,0,0.5030601620674133,0,1,0,0,1,1,1
03165.png,1,0,0.5030912756919861,1,0,0,0,0,0,0
03166.png,1,0,0.5030291676521301,0,1,1,1,1,1,1
03167.png,1,0,0.5030993223190308,0,1,0,0,0,0,1
03168.png,1,0,0.5030892491340637,1,0,0,0,0,0,0
03169.png,1,0,0.5030097365379333,0,1,1,1,0,0,0
03170.png,1,0,0.5031790733337402,0,1,1,1,1,0,1
03171.png,1,0,0.5030730366706848,1,0,0,0,0,0,0
03172.png,1,0,0.5031006336212158,1,0,0,0,0,0,0
03173.png,1,0,0.503069281578064,0,1,0,0,1,0,1
03174.png,1,0,0.5030648708343506,0,1,0,1,1,0,1
03175.png,1,0,0.5031145215034485,1,0,0,0,0,0,0
03176.png,1,0,0.5030671954154968,0,1,0,0,1,0,0
03177.png,1,0,0.5030587911605835,1,0,0,0,0,0,0
03178.png,1,0,0.5030796527862549,0,1,0,0,0,0,0
03179.png,1,0,0.5031546354293823,1,0,0,0,0,0,0
03180.png,1,0,0.5030671954154968,0,1,0,0,1,0,0
03181.png,1,0,0.5030229687690735,1,0,0,0,0,0,0
03182.png,1,0,0.5031145215034485,1,0,0,0,0,0,0
03183.png,1,0,0.5030947327613831,0,1,0,0,1,1,1
03184.png,1,0,0.5030341744422913,1,0,0,0,0,0,0
03185.png,1,0,0.5031577348709106,0,1,1,0,0,1,1
03186.png,1,0,0.5030391216278076,0,1,1,1,1,0,1
03187.png,1,0,0.5030367374420166,1,0,0,0,0,0,0
03188.png,1,0,0.5031365156173706,1,0,0,0,0,0,0
03189.png,1,0,0.5030040144920349,1,0,0,0,0,0,0
03190.png,1,0,0.5030986666679382,1,0,0,0,0,0,0
03191.png,1,0,0.5031465888023376,1,0,0,0,0,0,0
03192.png,1,0,0.5030431747436523,1,0,0,0,0,0,0
03193.png,1,0,0.5030750036239624,1,0,0,0,0,0,0
03194.png,1,0,0.5030750036239624,1,0,0,0,0,0,0
03195.png,1,0,0.5030789971351624,1,0,0,0,0,0,0
03196.png,1,0,0.5030903816223145,0,1,1,0,1,0,1
03197.png,1,0,0.5030291676521301,0,1,0,1,1,0,1
03198.png,1,0,0.5030169486999512,1,0,0,0,0,0,0
03199.png,1,0,0.5030671954154968,0,1,0,0,1,0,0
03200.png,1,0,0.5030325055122375,0,1,0,0,0,0,0
03201.png,1,0,0.5030750036239624,1,0,0,0,0,0,0
03202.png,1,0,0.5030890703201294,0,1,0,0,1,0,1
03203.png,1,0,0.5030612349510193,0,1,0,0,1,0,1
03204.png,1,0,0.5030606985092163,0,1,0,0,1,0,0
03205.png,1,0,0.5030310750007629,1,0,0,0,0,0,0
03206.png,1,0,0.5030966401100159,1,0,0,0,0,0,0
03207.png,1,0,0.5030940771102905,0,1,0,0,1,1,0
03208.png,1,0,0.5030893087387085,1,0,0,0,0,0,0
03209.png,1,0,0.5030193328857422,1,0,0,0,0,0,0
03210.png,1,0,0.5030120611190796,1,0,0,0,0,0,0
03211.png,1,0,0.5030339360237122,0,1,1,0,1,0,1
03212.png,1,0,0.5030587911605835,1,0,0,0,0,0,0
03213.png,1,0,0.503027081489563,0,1,1,0,1,0,1
03214.png,1,0,0.503027617931366,0,1,0,1,1,0,1
03215.png,1,0,0.5030912756919861,1,0,0,0,0,0,0
03216.png,1,0,0.5031006336212158,1,0,0,0,0,0,0
03217.png,1,0,0.5031145215034485,1,0,0,0,0,0,0
03218.png,1,0,0.5031021237373352,1,0,0,0,0,0,0
03219.png,1,0,0.5030381679534912,1,0,0,0,0,0,0
03220.png,1,0,0.5030391216278076,1,0,0,0,0,0,0
03221.png,1,0,0.5030730366706848,1,0,0,0,0,0,0
03222.png,1,0,0.502975583076477,1,0,0,0,0,0,0
03223.png,1,0,0.5030825734138489,1,0,0,0,0,0,0
03224.png,1,0,0.5031006336212158,1,0,0,0,0,0,0
03225.png,1,0,0.5030825734138489,1,0,0,0,0,0,0
03226.png,1,0,0.5030686259269714,1,0,0,0,0,0,0
03227.png,1,0,0.5030361413955688,1,0,0,0,0,0,0
03228.png,1,0,0.5030893087387085,1,0,0,0,0,0,0
03229.png,1,0,0.503036618232727,0,1,0,0,0,0,0
03230.png,1,0,0.503081202507019,0,1,1,1,1,1,1
03231.png,1,0,0.5030988454818726,1,0,0,0,0,0,0
03232.png,1,0,0.5030120611190796,1,0,0,0,0,0,0
03233.png,1,0,0.503027081489563,0,1,1,0,1,0,1
03234.png,1,0,0.5031075477600098,0,1,1,0,0,0,1
03235.png,1,0,0.503066897392273,0,1,1,0,0,0,1
03236.png,1,0,0.503065824508667,0,1,0,0,1,1,1
03237.png,1,0,0.5031246542930603,0,1,0,0,1,1,0
03238.png,1,0,0.5031381845474243,1,0,0,0,0,0,0
03239.png,1,0,0.5030999779701233,1,0,0,0,0,0,0
03240.png,1,0,0.5030169486999512,1,0,0,0,0,0,0
03241.png,1,0,0.5031246542930603,0,1,0,0,1,1,0
03242.png,1,0,0.5030444264411926,0,1,1,1,0,0,1
03243.png,1,0,0.5030903816223145,0,1,1,0,1,0,1
03244.png,1,0,0.5030390620231628,0,1,1,0,0,0,1
03245.png,1,0,0.5030174851417542,0,1,0,0,0,0,0
03246.png,1,0,0.5030730366706848,1,0,0,0,0,0,0
03247.png,1,0,0.5030569434165955,0,1,1,1,0,1,1
03248.png,1,0,0.5030942559242249,0,1,1,1,1,0,1
03249.png,1,0,0.5030819773674011,0,1,0,0,1,0,0
03250.png,1,0,0.5030390620231628,0,1,1,0,0,0,1
03251.png,1,0,0.5030677914619446,0,1,0,1,1,0,1
03252.png,1,0,0.5031261444091797,0,1,1,0,0,1,1
03253.png,1,0,0.5030255317687988,1,0,0,0,0,0,0
03254.png,1,0,0.5030942559242249,0,1,1,1,1,0,1
03255.png,1,0,0.5030228495597839,1,0,0,0,0,0,0
03256.png,1,0,0.503036618232727,0,1,0,0,0,0,0
03257.png,1,0,0.5030677914619446,0,1,0,1,1,0,1
03258.png,1,0,0.5031381845474243,1,0,0,0,0,0,0
03259.png,1,0,0.5030290484428406,0,1,1,0,0,0,1
03260.png,1,0,0.5030291676521301,0,1,0,1,1,0,1
03261.png,1,0,0.5030001997947693,1,0,0,0,0,0,0
03262.png,1,0,0.5030361413955688,1,0,0,0,0,0,0
03263.png,1,0,0.5030760765075684,1,0,0,0,0,0,0
03264.png,1,0,0.5031100511550903,0,1,1,0,0,0,0
03265.png,1,0,0.5030515193939209,0,1,1,1,0,0,1
03266.png,1,0,0.5030714273452759,1,0,0,0,0,0,0
03267.png,1,0,0.5030390620231628,0,1,1,0,0,0,1
03268.png,1,0,0.5030244588851929,1,0,0,0,0,0,0
03269.png,1,0,0.5030228495597839,1,0,0,0,0,0,0
03270.png,1,0,0.5030616521835327,1,0,0,0,0,0,0
03271.png,1,0,0.502988338470459,1,0,0,0,0,0,0
03272.png,1,0,0.5031905174255371,1,0,0,0,0,0,0
03273.png,1,0,0.5030361413955688,1,0,0,0,0,0,0
03274.png,1,0,0.503085732460022,0,1,0,0,1,1,0
03275.png,1,0,0.5030290484428406,0,1,1,0,0,0,1
03276.png,1,0,0.5030903816223145,0,1,1,0,1,0,1
03277.png,1,0,0.5030362010002136,0,0,0,0,0,0,0
03278.png,1,0,0.5030819773674011,0,1,0,0,1,0,0
03279.png,1,0,0.50307697057724,1,0,0,0,0,0,0
03280.png,1,0,0.5030587315559387,1,0,0,0,0,0,0
03281.png,1,0,0.5030747652053833,1,0,0,0,0,0,0
03282.png,1,0,0.5031246542930603,0,1,0,0,1,1,0
03283.png,1,0,0.5031489133834839,1,0,0,0,0,0,0
03284.png,1,0,0.5030569434165955,0,1,1,1,0,1,1
03285.png,1,0,0.5030587911605835,1,0,0,0,0,0,0
03286.png,1,0,0.50302654504776,0,0,0,0,0,0,0
03287.png,1,0,0.502975583076477,1,0,0,0,0,0,0
03288.png,1,0,0.5031666159629822,1,0,0,0,0,0,0
03289.png,1,0,0.5030667185783386,1,0,0,0,0,0,0
03290.png,1,0,0.5030897259712219,0,1,0,1,0,1,1
03291.png,1,0,0.5030521750450134,1,0,0,0,0,0,0
03292.png,1,0,0.5030587315559387,1,0,0,0,0,0,0
03293.png,1,0,0.5030903816223145,0,1,1,0,1,0,1
03294.png,1,0,0.5031112432479858,0,1,0,0,0,0,0
03295.png,1,0,0.5030502676963806,0,0,0,0,0,0,1
03296.png,1,0,0.5030918717384338,0,1,0,0,1,0,1
03297.png,1,0,0.5030918717384338,0,1,0,0,1,0,1
03298.png,1,0,0.5030616521835327,1,0,0,0,0,0,0
03299.png,1,0,0.5030291676521301,0,1,0,1,1,0,1
03300.png,1,0,0.5030653476715088,1,0,0,0,0,0,0
03301.png,1,0,0.5030339360237122,0,1,1,0,1,0,1
03302.png,1,0,0.5030514001846313,1,0,0,0,0,0,0
03303.png,1,0,0.5030325055122375,0,1,0,0,0,0,0
03304.png,1,0,0.502975583076477,1,0,0,0,0,0,0
03305.png,1,0,0.5031179189682007,1,0,0,0,0,0,0
03306.png,1,0,0.5030455589294434,1,0,0,0,0,0,0
03307.png,1,0,0.5030966401100159,1,0,0,0,0,0,0
03308.png,1,0,0.5030012726783752,0,1,0,0,1,0,1
03309.png,1,0,0.5030339360237122,0,1,1,0,1,0,1
03310.png,1,0,0.5030190348625183,1,0,0,0,0,0,0
03311.png,1,0,0.5030789971351624,1,0,0,0,0,0,0
03312.png,1,0,0.5031784176826477,1,0,0,0,0,0,0
03313.png,1,0,0.5031172037124634,1,0,0,0,0,0,0
03314.png,1,0,0.5030427575111389,0,1,0,1,1,1,1
03315.png,1,0,0.5030912756919861,1,0,0,0,0,0,0
03316.png,1,0,0.5030676126480103,0,1,0,0,1,0,1
03317.png,1,0,0.503036618232727,0,1,0,0,0,0,0
03318.png,1,0,0.5030783414840698,0,1,0,0,1,0,1
03319.png,1,0,0.5030781030654907,1,0,0,0,0,0,0
03320.png,1,0,0.5031465888023376,1,0,0,0,0,0,0
03321.png,1,0,0.5030444264411926,0,1,1,1,0,0,1
03322.png,1,0,0.5030819773674011,0,1,0,0,1,0,0
03323.png,1,0,0.5030368566513062,1,0,0,0,0,0,0
03324.png,1,0,0.5030676126480103,0,1,0,0,1,0,1
03325.png,1,0,0.503069281578064,0,1,0,0,1,0,1
03326.png,1,0,0.5031053423881531,0,0,0,0,0,0,1
03327.png,1,0,0.5030339360237122,1,0,0,0,0,0,0
03328.png,1,0,0.5030368566513062,1,0,0,0,0,0,0
03329.png,1,0,0.5030890703201294,0,1,0,0,1,0,1
03330.png,1,0,0.5030616521835327,1,0,0,0,0,0,0
03331.png,1,0,0.5031381845474243,1,0,0,0,0,0,0
03332.png,1,0,0.5030174851417542,0,1,0,0,0,0,0
03333.png,1,0,0.5031112432479858,0,1,0,0,0,0,0
03334.png,1,0,0.5030174851417542,0,1,0,0,0,0,0
03335.png,1,0,0.5031324625015259,0,1,1,0,1,1,1
03336.png,1,0,0.5030630826950073,1,0,0,0,0,0,0
03337.png,1,0,0.5030714273452759,1,0,0,0,0,0,0
03338.png,1,0,0.5030808448791504,1,0,0,0,0,0,0
03339.png,1,0,0.5030291676521301,0,1,0,1,1,0,1
03340.png,1,0,0.5030942559242249,0,1,1,1,1,0,1
03341.png,1,0,0.5030361413955688,1,0,0,0,0,0,0
03342.png,1,0,0.5031666159629822,1,0,0,0,0,0,0
03343.png,1,0,0.5030750632286072,0,1,0,0,0,0,1
03344.png,1,0,0.5030341744422913,1,0,0,0,0,0,0
03345.png,1,0,0.5030830502510071,1,0,0,0,0,0,0
03346.png,1,0,0.5030515193939209,0,1,1,1,0,0,1
03347.png,1,0,0.5030012726783752,0,1,0,0,1,0,1
03348.png,1,0,0.5030962824821472,1,0,0,0,0,0,0
03349.png,1,0,0.5030947327613831,0,1,0,0,1,1,1
03350.png,1,0,0.5031006336212158,1,0,0,0,0,0,0
03351.png,1,0,0.5030587315559387,1,0,0,0,0,0,0
03352.png,1,0,0.5030856728553772,1,0,0,0,0,0,0
03353.png,1,0,0.503065824508667,0,1,0,0,1,1,1
03354.png,1,0,0.5030297636985779,1,0,0,0,0,0,0
03355.png,1,0,0.5030947327613831,0,1,0,0,1,1,1
03356.png,1,0,0.5030730366706848,1,0,0,0,0,0,0
03357.png,1,0,0.5030291676521301,0,1,1,1,1,1,1
03358.png,1,0,0.503027081489563,0,1,1,0,1,0,1
03359.png,1,0,0.5031790733337402,0,1,1,1,1,0,1
03360.png,1,0,0.5031561851501465,1,0,0,0,0,0,0
03361.png,1,0,0.5031748414039612,1,0,0,0,0,0,0
03362.png,1,0,0.503085732460022,0,1,0,0,1,1,0
03363.png,1,0,0.5031905174255371,1,0,0,0,0,0,0
03364.png,1,0,0.5030947327613831,0,1,0,0,1,1,1
03365.png,1,0,0.5030760765075684,1,0,0,0,0,0,0
03366.png,1,0,0.5030502676963806,0,0,0,0,0,0,1
03367.png,1,0,0.5030921697616577,1,0,0,0,0,0,0
03368.png,1,0,0.5030341744422913,1,0,0,0,0,0,0
03369.png,1,0,0.5030360221862793,0,1,0,0,0,0,1
03370.png,1,0,0.5030856728553772,1,0,0,0,0,0,0
03371.png,1,0,0.5030892491340637,1,0,0,0,0,0,0
03372.png,1,0,0.5030325055122375,0,1,0,0,0,0,0
03373.png,1,0,0.5030642151832581,1,0,0,0,0,0,0
03374.png,1,0,0.5030825138092041,1,0,0,0,0,0,0
03375.png,1,0,0.5030621886253357,1,0,0,0,0,0,0
03376.png,1,0,0.5030940771102905,0,1,0,0,1,1,0
03377.png,1,0,0.5030711889266968,1,0,0,0,0,0,0
03378.png,1,0,0.5030229687690735,1,0,0,0,0,0,0
03379.png,1,0,0.5030261278152466,1,0,0,0,0,0,0
03380.png,1,0,0.5030196905136108,1,0,0,0,0,0,0
03381.png,1,0,0.5031324625015259,0,1,1,0,1,1,1
03382.png,1,0,0.5030412673950195,0,1,1,0,0,0,1
03383.png,1,0,0.5030120611190796,1,0,0,0,0,0,0
03384.png,1,0,0.5030431747436523,1,0,0,0,0,0,0
03385.png,1,0,0.5030362010002136,0,0,0,0,0,0,0
03386.png,1,0,0.5030946731567383,1,0,0,0,0,0,0
03387.png,1,0,0.5031577348709106,0,1,1,0,0,1,1
03388.png,1,0,0.5030244588851929,1,0,0,0,0,0,0
03389.png,1,0,0.5030255317687988,1,0,0,0,0,0,0
03390.png,1,0,0.5030825138092041,1,0,0,0,0,0,0
03391.png,1,0,0.5030796527862549,0,1,0,0,0,0,0
03392.png,1,0,0.503036618232727,0,1,0,0,0,0,0
03393.png,1,0,0.5030912756919861,1,0,0,0,0,0,0
03394.png,1,0,0.5030291676521301,0,1,1,1,1,1,1
03395.png,1,0,0.5030989646911621,0,1,0,0,1,1,1
03396.png,1,0,0.5030986666679382,1,0,0,0,0,0,0
03397.png,1,0,0.5030410289764404,0,0,0,0,0,0,1
03398.png,1,0,0.5030986666679382,1,0,0,0,0,0,0
03399.png,1,0,0.5030796527862549,0,1,0,0,0,0,0
03400.png,1,0,0.5031114816665649,1,0,0,0,0,0,0
03401.png,1,0,0.5030368566513062,0,1,1,0,1,0,1
03402.png,1,0,0.5030644536018372,0,1,0,0,0,0,0
03403.png,1,0,0.5030391216278076,0,1,1,1,1,0,1
03404.png,1,0,0.5030781030654907,1,0,0,0,0,0,0
03405.png,1,0,0.5030444264411926,0,1,1,1,0,0,1
03406.png,1,0,0.5030291676521301,0,1,1,1,1,1,1
03407.png,1,0,0.5030714273452759,0,1,1,0,0,0,1
03408.png,1,0,0.5030988454818726,1,0,0,0,0,0,0
03409.png,1,0,0.5031324625015259,0,1,1,0,1,1,1
03410.png,1,0,0.5030451416969299,0,1,0,0,0,0,1
03411.png,1,0,0.5031683444976807,1,0,0,0,0,0,0
03412.png,1,0,0.5030819773674011,0,1,0,0,1,0,0
03413.png,1,0,0.5030670762062073,1,0,0,0,0,0,0
03414.png,1,0,0.503100574016571,0,1,1,0,0,1,1
03415.png,1,0,0.5030408501625061,1,0,0,0,0,0,0
03416.png,1,0,0.503078818321228,1,0,0,0,0,0,0
03417.png,1,0,0.5030569434165955,0,1,1,1,0,1,1
03418.png,1,0,0.5030229687690735,1,0,0,0,0,0,0
03419.png,1,0,0.5030097365379333,0,1,1,1,0,0,0
03420.png,1,0,0.5031145215034485,1,0,0,0,0,0,0
03421.png,1,0,0.503081202507019,0,1,1,1,1,1,1
03422.png,1,0,0.5031980872154236,1,0,0,0,0,0,0
03423.png,1,0,0.503066897392273,0,1,1,0,0,0,1
03424.png,1,0,0.5031238198280334,0,1,0,0,1,0,0
03425.png,1,0,0.5030910968780518,1,0,0,0,0,0,0
03426.png,1,0,0.503027081489563,0,1,1,0,1,0,1
03427.png,1,0,0.5030190348625183,1,0,0,0,0,0,0
03428.png,1,0,0.5031365156173706,1,0,0,0,0,0,0
03429.png,1,0,0.5030667185783386,1,0,0,0,0,0,0
03430.png,1,0,0.5030413269996643,0,0,0,0,0,0,0
03431.png,1,0,0.5031381845474243,1,0,0,0,0,0,0
03432.png,1,0,0.503078818321228,1,0,0,0,0,0,0
03433.png,1,0,0.5030412673950195,0,1,1,0,0,0,1
03434.png,1,0,0.5030676126480103,0,1,0,0,1,0,1
03435.png,1,0,0.5030750632286072,0,1,0,0,0,0,1
