filename,prediction,true_label,confidence,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03068.png,0,0,0.9999808,1,0,0,0,0,0
03069.png,0,0,0.9999578,0,0,0,0,0,0
03070.png,0,0,0.9998461,0,0,0,0,0,0
03071.png,0,0,0.99963653,1,0,0,0,0,0
03072.png,0,0,0.99996924,1,0,0,0,0,1
03073.png,0,0,0.9999896,0,0,0,0,0,0
03074.png,0,0,0.99995697,1,1,0,0,1,1
03075.png,0,0,0.9999708,1,1,0,0,0,1
03076.png,0,0,0.9999887,0,0,0,0,0,0
03077.png,0,0,0.99996424,1,1,1,1,1,1
03078.png,0,0,0.9999025,0,0,0,0,0,0
03079.png,0,0,0.9999771,0,0,0,0,0,0
03080.png,0,0,0.9999672,0,0,0,0,0,0
03081.png,0,0,0.9999424,1,0,0,0,0,0
03082.png,0,0,0.99998546,0,0,0,0,0,0
03083.png,0,0,0.9998735,1,0,0,0,0,1
03084.png,0,0,0.9999895,0,0,0,0,0,0
03085.png,0,0,0.99991965,0,0,0,0,0,0
03086.png,0,0,0.9999825,0,0,0,0,0,0
03087.png,0,0,0.9999788,0,0,0,0,0,0
03088.png,0,0,0.99998593,0,0,0,0,0,0
03089.png,0,0,0.99981636,0,0,0,0,0,0
03090.png,0,0,0.99998665,0,0,0,0,0,0
03091.png,0,0,0.9999926,1,0,0,0,0,0
03092.png,0,0,0.9935595,0,0,0,0,1,0
03093.png,0,0,0.9997247,0,0,0,0,0,0
03094.png,0,0,0.99997926,1,1,1,1,0,1
03095.png,0,0,0.9999721,1,1,1,1,0,1
03096.png,0,0,0.9999685,0,0,0,0,0,1
03097.png,0,0,0.99998415,1,1,1,1,0,1
03098.png,0,0,0.99880624,0,0,0,0,0,0
03099.png,0,0,0.9999701,0,0,0,0,0,0
03100.png,0,0,0.99998605,0,1,0,0,0,1
03101.png,0,0,0.999982,0,0,0,0,0,0
03102.png,0,0,0.9996948,0,0,0,0,0,0
03103.png,0,0,0.99998546,0,0,0,0,0,0
03104.png,0,0,0.9999913,0,0,0,0,0,0
03105.png,0,0,0.999987,0,0,0,0,0,0
03106.png,0,0,0.9999862,0,0,0,0,0,0
03107.png,0,0,0.9999759,0,0,0,0,0,0
03108.png,0,0,0.99997115,0,0,0,0,0,0
03109.png,0,0,0.99987745,0,0,0,0,0,0
03110.png,0,0,0.9999826,1,0,0,0,0,1
03111.png,0,0,0.9998373,1,1,0,1,1,1
03112.png,0,0,0.99990714,0,0,0,0,0,0
03113.png,0,0,0.9999707,0,0,0,0,0,0
03114.png,0,0,0.9999331,1,1,0,1,0,1
03115.png,0,0,0.99998987,0,1,0,1,1,1
03116.png,0,0,0.9999926,0,0,0,0,0,1
03117.png,0,0,0.9999912,0,0,0,0,0,0
03118.png,0,0,0.9999784,0,0,0,0,0,0
03119.png,0,0,0.99995124,1,0,0,0,0,1
03120.png,0,0,0.99998665,0,0,0,0,0,0
03121.png,0,0,0.9998472,0,0,0,0,0,0
03122.png,0,0,0.99999166,1,0,0,0,0,0
03123.png,0,0,0.999977,1,1,0,0,0,1
03124.png,0,0,0.99984527,0,0,0,0,0,0
03125.png,0,0,0.99997795,1,1,0,1,0,1
03126.png,0,0,0.999985,0,0,0,0,0,0
03127.png,0,0,0.9976305,1,0,0,0,0,1
03128.png,0,0,0.9999529,0,0,0,0,0,0
03129.png,0,0,0.99994886,1,1,1,0,1,1
03130.png,0,0,0.99993265,1,0,0,0,0,0
03131.png,0,0,0.9998913,0,0,0,0,0,0
03132.png,0,0,0.99994516,0,0,0,0,0,0
03133.png,0,0,0.9999877,0,0,0,0,0,0
03134.png,0,0,0.99994504,0,0,0,0,0,0
03135.png,0,0,0.9999857,0,0,0,0,0,0
03136.png,0,0,0.99998474,1,0,0,0,0,0
03137.png,0,0,0.99910396,0,0,0,0,0,0
03138.png,0,0,0.99996126,1,0,0,0,0,1
03139.png,0,0,0.9999709,0,0,0,0,0,0
03140.png,0,0,0.99986637,0,0,0,0,0,0
03141.png,0,0,0.9999609,0,0,0,0,0,0
03142.png,0,0,0.99997616,1,1,0,1,0,1
03143.png,0,0,0.9999877,0,0,0,0,0,0
03144.png,0,0,0.9999871,1,0,0,0,0,0
03145.png,0,0,0.9999912,1,0,1,1,0,1
03146.png,0,0,0.9999206,1,0,0,0,0,0
03147.png,0,0,0.9979101,1,1,0,0,0,1
03148.png,0,0,0.9999912,0,0,0,0,0,0
03149.png,0,0,0.99998486,1,1,1,1,0,1
03150.png,0,0,0.999985,1,1,1,1,0,1
03151.png,0,0,0.99998975,1,0,0,0,0,0
03152.png,0,0,0.9999695,0,0,0,0,0,0
03153.png,0,0,0.9999844,0,0,0,0,0,0
03154.png,0,0,0.9999858,1,1,1,1,0,1
03155.png,0,0,0.9998399,0,0,0,0,0,0
03156.png,0,0,0.9999566,0,0,0,0,0,0
03157.png,0,0,0.9999877,1,0,0,0,0,0
03158.png,0,0,0.9999888,0,0,0,0,0,0
03159.png,0,0,0.9999485,0,0,0,0,0,0
03160.png,0,0,0.99945766,0,0,0,0,0,0
03161.png,0,0,0.9999032,1,0,0,0,0,0
03162.png,0,0,0.9744099,0,0,0,0,0,0
03163.png,0,0,0.99989796,0,0,0,0,0,0
03164.png,0,0,0.99998677,1,1,1,1,0,1
03165.png,0,0,0.99672604,1,0,0,0,0,1
03166.png,0,0,0.99999094,1,0,0,0,0,0
03167.png,0,0,0.9999906,1,1,0,1,0,1
03168.png,0,0,0.9999757,1,0,0,0,0,1
03169.png,0,0,0.99998105,0,0,0,0,0,0
03170.png,0,0,0.9998597,0,0,0,0,0,0
03171.png,0,0,0.999967,0,0,0,0,0,0
03172.png,0,0,0.99999225,0,0,0,0,0,0
03173.png,0,0,0.99997497,0,0,0,0,0,0
03174.png,0,0,0.99998474,0,0,0,0,0,0
03175.png,0,0,0.99975425,0,0,0,0,0,0
03176.png,0,0,0.99986625,0,0,0,0,0,0
03177.png,0,0,0.99998915,0,0,0,0,0,0
03178.png,0,0,0.9978264,0,0,0,0,0,0
03179.png,0,0,0.99999154,0,0,0,0,0,0
03180.png,0,0,0.9999844,1,0,0,0,0,1
03181.png,0,0,0.9999932,0,0,0,0,0,0
03182.png,0,0,0.9996575,0,0,0,0,0,0
03183.png,0,0,0.999895,0,0,0,0,0,0
03184.png,0,0,0.9999368,0,0,0,0,0,0
03185.png,0,0,0.9999819,0,0,0,0,0,0
03186.png,0,0,0.9999238,0,0,0,0,0,0
03187.png,0,0,0.9999765,0,0,0,0,0,0
03188.png,0,0,0.99998224,0,0,0,0,0,0
03189.png,0,0,0.9999844,0,0,0,0,0,0
03190.png,0,0,0.99998164,0,1,0,1,1,1
03191.png,0,0,0.9999906,0,0,0,0,0,0
03192.png,0,0,0.99998796,0,0,0,0,0,0
03193.png,0,0,0.99874216,1,1,0,0,0,1
03194.png,0,0,0.99987555,0,0,0,0,0,0
03195.png,0,0,0.99996185,1,1,1,1,0,1
03196.png,0,0,0.99998534,0,0,0,0,0,0
03197.png,0,0,0.99986744,1,0,0,0,0,1
03198.png,0,0,0.99979526,0,0,0,0,0,0
03199.png,0,0,0.99959224,0,0,0,0,0,0
03200.png,0,0,0.99998987,0,0,0,0,0,1
03201.png,0,0,0.99998343,1,0,0,0,0,0
03202.png,0,0,0.9999566,0,0,0,0,0,0
03203.png,0,0,0.9997243,0,0,0,0,0,0
03204.png,0,0,0.99918956,0,1,1,1,1,1
03205.png,0,0,0.9996941,0,0,0,0,0,0
03206.png,0,0,0.9999498,0,0,0,0,0,0
03207.png,0,0,0.9998559,0,0,0,0,0,0
03208.png,0,0,0.999985,0,0,0,0,0,0
03209.png,0,0,0.99998486,0,0,0,0,0,0
03210.png,0,0,0.99998784,0,0,0,0,0,0
03211.png,0,0,0.9999794,0,0,0,0,0,0
03212.png,0,0,0.9999857,0,0,0,0,0,0
03213.png,0,0,0.9999714,1,1,0,0,0,1
03214.png,0,0,0.99985385,0,0,0,0,0,0
03215.png,0,0,0.9999887,0,0,0,0,0,0
03216.png,0,0,0.99998474,0,1,0,1,0,1
03217.png,0,0,0.9999126,0,0,0,0,0,0
03218.png,0,0,0.99998665,0,0,0,0,0,0
03219.png,0,0,0.99962544,0,0,0,0,0,0
03220.png,0,0,0.9999218,0,0,0,0,0,0
03221.png,0,0,0.9999752,1,0,0,0,0,0
03222.png,0,0,0.9998472,0,0,0,0,0,0
03223.png,0,0,0.9999896,0,0,0,0,0,0
03224.png,0,0,0.9986148,0,0,0,0,0,0
03225.png,0,0,0.9999827,0,0,0,0,0,0
03226.png,0,0,0.9999869,1,1,1,1,0,1
03227.png,0,0,0.9999863,1,1,0,0,0,1
03228.png,0,0,0.99998355,0,0,0,0,0,0
03229.png,0,0,0.9999789,0,0,0,0,0,0
03230.png,0,0,0.99998975,0,0,0,0,0,0
03231.png,0,0,0.9999918,0,0,0,0,0,0
03232.png,0,0,0.99998903,1,0,0,0,0,1
03233.png,0,0,0.99997544,0,0,0,0,0,0
03234.png,0,0,0.9999875,0,0,0,0,0,0
03235.png,0,0,0.9992914,1,0,0,0,0,1
03236.png,0,0,0.9999616,0,0,0,0,0,0
03237.png,0,0,0.9999838,0,0,0,0,0,0
03238.png,0,0,0.99998033,0,0,0,0,0,0
03239.png,0,0,0.9999908,1,1,1,1,0,1
03240.png,0,0,0.99998915,0,0,0,0,0,0
03241.png,0,0,0.99998915,1,0,0,0,0,1
03242.png,0,0,0.9999093,1,1,0,0,0,1
03243.png,0,0,0.99997556,0,0,0,0,0,0
03244.png,0,0,0.9995388,1,0,0,0,0,1
03245.png,0,0,0.999726,0,0,0,0,0,0
03246.png,0,0,0.9999776,0,0,0,0,1,1
03247.png,0,0,0.9999918,1,0,0,0,0,1
03248.png,0,0,0.9998053,0,1,1,1,1,1
03249.png,0,0,0.99997294,0,0,0,0,0,0
03250.png,0,0,0.9999869,1,1,1,1,0,1
03251.png,0,0,0.99998116,0,0,0,0,0,0
03252.png,0,0,0.99986243,0,0,0,0,0,0
03253.png,0,0,0.99998784,0,0,0,0,0,0
03254.png,0,0,0.9997317,1,0,0,0,0,0
03255.png,0,0,0.9999882,0,0,0,0,0,0
03256.png,0,0,0.9999883,1,1,0,1,0,1
03257.png,0,0,0.9999877,0,0,0,0,0,0
03258.png,0,0,0.9999801,0,0,0,0,0,0
03259.png,0,0,0.9999888,0,0,0,0,0,0
03260.png,0,0,0.999925,1,0,0,0,0,0
03261.png,0,0,0.999972,0,0,0,0,0,0
03262.png,0,0,0.99933165,0,0,0,0,0,0
03263.png,0,0,0.99984026,0,0,0,0,0,0
03264.png,0,0,0.99997926,0,0,0,0,0,0
03265.png,0,0,0.9999901,0,0,0,0,0,0
03266.png,0,0,0.9999691,0,0,0,0,0,0
03267.png,0,0,0.9999894,0,0,0,0,0,0
03268.png,0,0,0.9999871,1,1,1,1,0,1
03269.png,0,0,0.99998486,0,0,0,0,0,0
03270.png,0,0,0.9999831,0,0,0,0,0,0
03271.png,0,0,0.99998426,0,0,0,0,0,0
03272.png,0,0,0.9999871,0,0,0,0,0,0
03273.png,0,0,0.9999882,0,0,0,0,0,0
03274.png,0,0,0.9999927,0,0,0,0,0,0
03275.png,0,0,0.99997103,0,0,0,0,0,0
03276.png,0,0,0.9999589,0,0,0,0,0,0
03277.png,0,0,0.99998724,0,0,0,0,0,0
03278.png,0,0,0.99998903,0,0,0,0,0,0
03279.png,0,0,0.9999907,1,0,0,0,0,0
03280.png,0,0,0.9998547,1,1,0,0,0,1
03281.png,0,0,0.99998784,0,0,0,0,0,0
03282.png,0,0,0.87859446,0,0,0,0,0,0
03283.png,0,0,0.99999106,0,0,0,0,0,0
03284.png,0,0,0.99997747,0,0,0,0,0,0
03285.png,0,0,0.9994765,0,0,0,0,0,0
03286.png,0,0,0.9999883,0,0,0,0,0,0
03287.png,0,0,0.9999865,0,0,0,0,0,0
03288.png,0,0,0.99995196,1,1,1,1,0,0
03289.png,0,0,0.99998856,0,0,0,0,0,0
03290.png,0,0,0.9999895,0,0,0,0,0,0
03291.png,0,0,0.99996316,1,0,0,0,0,0
03292.png,0,0,0.9999925,0,0,0,0,0,0
03293.png,0,0,0.999992,0,0,0,0,1,1
03294.png,0,0,0.99998283,0,0,0,0,0,0
03295.png,0,0,0.99998784,0,0,0,0,0,0
03296.png,0,0,0.9999784,0,0,0,0,0,0
03297.png,0,0,0.999987,0,0,0,0,0,0
03298.png,0,0,0.9999511,0,0,0,0,0,0
03299.png,0,0,0.99999154,0,0,0,0,0,0
03300.png,0,0,0.99984956,0,0,0,0,0,0
03301.png,0,0,0.99997985,0,0,0,0,0,0
03302.png,0,0,0.99998355,0,0,0,0,0,0
03303.png,0,0,0.99997103,1,0,0,0,0,0
03304.png,0,0,0.99991846,0,0,0,0,0,0
03305.png,0,0,0.99996054,0,0,0,0,0,0
03306.png,0,0,0.99998486,0,0,0,0,0,0
03307.png,0,0,0.99995863,0,0,0,0,0,0
03308.png,0,0,0.9999906,0,0,0,0,0,0
03309.png,0,0,0.999913,0,0,0,0,0,0
03310.png,0,0,0.9999813,1,0,0,0,0,0
03311.png,0,0,0.9985374,0,0,0,0,0,0
03312.png,0,0,0.99999034,1,1,1,1,0,1
03313.png,0,0,0.9999639,1,1,0,1,0,1
03314.png,0,0,0.9999598,0,0,0,0,0,0
03315.png,0,0,0.9996829,1,0,0,0,0,1
03316.png,0,0,0.9999863,0,0,0,0,0,0
03317.png,0,0,0.9999498,0,0,0,0,0,0
03318.png,0,0,0.99999106,1,0,0,0,0,0
03319.png,0,0,0.99992704,0,0,0,0,0,0
03320.png,0,0,0.99994195,0,0,0,0,0,0
03321.png,0,0,0.9999355,1,0,0,0,0,0
03322.png,0,0,0.9999889,0,0,0,0,0,0
03323.png,0,0,0.9999913,0,0,0,0,0,0
03324.png,0,0,0.9999684,1,0,0,0,0,0
03325.png,0,0,0.99997115,1,1,0,0,0,1
03326.png,0,0,0.99974364,1,0,0,0,0,0
03327.png,0,0,0.99994946,1,1,1,1,0,1
03328.png,0,0,0.9998995,0,0,0,0,0,0
03329.png,0,0,0.9999672,0,0,0,0,0,0
03330.png,0,0,0.9999815,0,0,0,0,0,0
03331.png,0,0,0.9997671,0,0,0,0,0,0
03332.png,0,0,0.9999703,0,0,0,0,0,0
03333.png,0,0,0.99992025,0,0,0,0,0,0
03334.png,0,0,0.99983966,1,0,0,0,0,0
03335.png,0,0,0.99998426,1,1,0,0,0,1
03336.png,0,0,0.99997866,0,0,0,0,0,0
03337.png,0,0,0.99998343,1,0,0,0,0,0
03338.png,0,0,0.9999932,0,0,0,0,0,0
03339.png,0,0,0.99998736,0,0,0,0,0,0
03340.png,0,0,0.99998975,0,0,0,0,0,0
03341.png,0,0,0.9999747,0,0,0,0,0,0
03342.png,0,0,0.99998677,0,0,0,0,0,0
03343.png,0,0,0.9396214,1,1,0,0,0,1
03344.png,0,0,0.9999672,0,0,0,0,0,0
03345.png,0,0,0.99998045,0,0,0,0,0,0
03346.png,0,0,0.99996483,1,1,1,1,0,1
03347.png,0,0,0.9999894,0,0,0,0,1,0
03348.png,0,0,0.99998474,1,0,0,0,0,1
03349.png,0,0,0.99997234,0,0,0,0,0,0
03350.png,0,0,0.99992645,1,0,0,0,0,1
03351.png,0,0,0.9999813,1,1,0,0,0,1
03352.png,0,0,0.99999046,0,0,0,0,0,0
03353.png,0,0,0.9999888,0,0,0,0,0,0
03354.png,0,0,0.9999573,0,0,0,0,0,0
03355.png,0,0,0.99997103,0,0,0,0,0,0
03356.png,0,0,0.99998844,0,0,0,0,0,0
03357.png,0,0,0.99999034,0,0,0,0,0,0
03358.png,0,0,0.999984,0,0,0,0,0,0
03359.png,0,0,0.99986184,1,1,1,1,0,1
03360.png,0,0,0.99999297,0,0,0,0,0,0
03361.png,0,0,0.9999548,0,0,0,0,0,0
03362.png,0,0,0.9999474,1,0,0,0,0,1
03363.png,0,0,0.9999814,0,0,0,0,0,0
03364.png,0,0,0.9999856,0,0,0,0,0,0
03365.png,0,0,0.9999865,1,1,0,0,0,1
03366.png,0,0,0.99981314,0,0,0,0,0,0
03367.png,0,0,0.99917275,1,1,0,0,0,1
03368.png,0,0,0.9999697,0,0,0,0,0,0
03369.png,0,0,0.9999846,0,0,0,0,0,0
03370.png,0,0,0.99997735,0,0,0,0,0,0
03371.png,0,0,0.9999615,0,1,0,1,1,1
03372.png,0,0,0.9999827,0,0,0,0,0,0
03373.png,0,0,0.9999914,0,0,0,0,0,0
03374.png,0,0,0.9999893,1,1,0,1,0,1
03375.png,0,0,0.9999864,0,0,0,0,0,0
03376.png,0,0,0.99997723,0,0,0,0,0,0
03377.png,0,0,0.99998856,0,0,0,0,0,0
03378.png,0,0,0.99997807,1,1,0,0,1,1
03379.png,0,0,0.8347676,1,1,0,1,1,1
03380.png,0,0,0.99997735,1,0,0,0,0,1
03381.png,0,0,0.9999825,0,0,0,0,0,0
03382.png,0,0,0.99941814,0,0,0,0,0,0
03383.png,0,0,0.99963737,0,0,0,0,0,0
03384.png,0,0,0.99999,0,0,0,0,0,0
03385.png,0,0,0.999948,1,0,0,0,0,1
03386.png,0,0,0.99999046,1,0,0,0,0,1
03387.png,0,0,0.9999896,0,0,0,0,0,0
03388.png,0,0,0.99994004,0,0,0,0,0,0
03389.png,0,0,0.9999771,0,0,0,0,0,0
03390.png,0,0,0.99997365,0,0,0,0,0,0
03391.png,0,0,0.9999856,0,0,0,0,0,0
03392.png,0,0,0.999985,0,0,0,0,0,0
03393.png,0,0,0.99999046,0,0,0,0,0,0
03394.png,0,0,0.99998486,0,0,0,0,0,0
03395.png,0,0,0.9999776,0,0,0,0,0,0
03396.png,0,0,0.9999883,1,1,1,1,0,1
03397.png,0,0,0.9997917,0,0,0,0,0,0
03398.png,0,0,0.9999919,0,0,0,0,0,0
03399.png,0,0,0.99998665,0,0,0,0,0,0
03400.png,0,0,0.9999757,1,1,1,1,0,1
03401.png,0,0,0.9979044,1,0,0,0,0,0
03402.png,0,0,0.99997354,0,0,0,0,0,0
03403.png,0,0,0.99998796,1,0,0,0,0,0
03404.png,0,0,0.9999248,1,0,0,0,1,0
03405.png,0,0,0.99998176,1,1,1,1,0,1
03406.png,0,0,0.9999733,0,0,0,0,0,0
03407.png,0,0,0.9999769,1,0,0,0,0,1
03408.png,0,0,0.9999914,0,0,0,0,0,0
03409.png,0,0,0.9999883,0,0,0,0,0,0
03410.png,0,0,0.99998784,0,0,0,0,0,0
03411.png,0,0,0.99998605,0,0,0,0,0,0
03412.png,0,0,0.99998486,0,0,0,0,0,0
03413.png,0,0,0.9998437,0,0,0,0,0,0
03414.png,0,0,0.99968123,0,0,0,0,0,0
03415.png,0,0,0.9999864,1,1,1,1,0,1
03416.png,0,0,0.99998915,1,1,0,1,0,1
03417.png,0,0,0.99998236,1,1,1,1,0,1
03418.png,0,0,0.99999034,1,0,0,0,0,0
03419.png,0,0,0.99997663,0,0,0,0,0,0
03420.png,0,0,0.9997148,0,0,0,0,0,0
03421.png,0,0,0.99997675,1,0,0,0,0,1
03422.png,0,0,0.9999423,1,0,0,0,0,0
03423.png,0,0,0.9999807,1,0,0,0,0,0
03424.png,0,0,0.999969,0,0,0,0,0,0
03425.png,0,0,0.99999106,1,1,0,1,0,1
03426.png,0,0,0.9999889,0,0,0,0,0,0
03427.png,0,0,0.9999809,1,0,0,0,0,0
03428.png,0,0,0.9999825,0,0,0,0,0,0
03429.png,0,0,0.9999753,0,1,0,0,0,1
03430.png,0,0,0.9999839,0,0,0,0,0,0
03431.png,0,0,0.99998176,1,1,0,0,0,1
03432.png,0,0,0.99999225,1,0,0,0,0,1
03433.png,0,0,0.9999887,0,0,0,0,0,0
03434.png,0,0,0.9999912,0,0,0,0,0,0
03435.png,0,0,0.9999889,0,0,0,0,0,1
03436.png,0,0,0.9999287,0,0,0,0,0,0
03437.png,0,0,0.9999814,0,0,0,0,0,0
03438.png,0,0,0.9999759,0,0,0,0,0,0
03439.png,0,0,0.9999075,0,0,0,0,0,0
03440.png,0,0,0.9999907,1,0,0,0,0,0
03441.png,0,0,0.9999881,0,0,0,0,0,0
03442.png,0,0,0.9795704,1,1,0,1,1,1
03443.png,0,0,0.999739,0,0,0,0,0,0
03444.png,0,0,0.99986875,1,0,0,0,0,1
03445.png,0,0,0.99616903,1,1,0,1,0,1
03446.png,0,0,0.9999932,0,0,0,0,0,0
03447.png,0,0,0.99966383,0,0,0,0,0,0
03448.png,0,0,0.9999465,1,0,0,0,0,0
03449.png,0,0,0.9948167,0,0,0,0,0,0
03450.png,0,0,0.9999887,0,0,0,0,0,0
03451.png,0,0,0.9999913,1,1,1,1,0,1
03452.png,0,0,0.9999901,0,0,0,0,1,0
03453.png,0,0,0.9999635,0,0,0,0,0,0
03454.png,0,0,0.99988866,1,0,0,0,1,0
03455.png,0,0,0.9999714,0,0,0,0,0,0
03456.png,0,0,0.991045,0,0,0,0,0,0
03457.png,0,0,0.9999918,1,1,0,0,0,1
03458.png,0,0,0.9999678,0,0,0,0,0,0
03459.png,0,0,0.9999815,0,0,0,0,0,0
03460.png,0,0,0.9999716,0,0,0,0,0,0
03461.png,0,0,0.99996984,0,0,0,0,0,0
03462.png,0,0,0.98815316,1,0,0,0,0,0
03463.png,0,0,0.9983012,0,0,0,0,0,0
03464.png,0,0,0.99998915,1,1,0,0,0,1
03465.png,0,0,0.9999578,1,0,0,0,0,1
03466.png,0,0,0.99975055,1,0,0,0,0,0
03467.png,0,0,0.9999558,0,0,0,0,0,0
03468.png,0,0,0.9999323,0,0,0,0,0,0
03469.png,0,0,0.99992085,0,0,0,0,0,0
03470.png,0,0,0.9999851,0,0,0,0,0,0
03471.png,0,0,0.99998975,0,0,0,0,0,0
03472.png,0,0,0.9999291,1,1,0,1,0,1
03473.png,0,0,0.9999764,1,1,0,0,1,1
03474.png,0,0,0.99998844,0,0,0,0,0,0
03475.png,0,0,0.9999392,0,0,0,0,0,0
03476.png,0,0,0.9999919,0,0,0,0,0,0
03477.png,0,0,0.9787698,0,0,0,0,0,0
03478.png,0,0,0.9999839,1,1,1,1,0,1
03479.png,0,0,0.9999912,1,1,0,1,0,1
03480.png,0,0,0.9999838,0,0,0,0,0,0
03481.png,0,0,0.9999881,0,0,0,0,0,0
03482.png,0,0,0.9999815,0,0,0,0,0,0
03483.png,0,0,0.99999094,1,0,0,0,0,0
03484.png,0,0,0.99994946,1,0,0,0,0,1
03485.png,0,0,0.9995635,0,0,0,0,0,0
03486.png,0,0,0.9998692,1,1,1,1,0,1
03487.png,0,0,0.99996173,1,0,0,0,0,0
03488.png,0,0,0.99987423,0,0,0,0,0,0
03489.png,0,0,0.99998844,1,0,0,0,1,1
03490.png,0,0,0.9999684,0,0,0,0,0,0
03491.png,0,0,0.99311924,1,0,0,0,0,0
03492.png,0,0,0.9997099,1,0,0,0,0,1
03493.png,0,0,0.99998367,1,1,0,0,1,1
03494.png,0,0,0.99988556,0,0,0,0,0,0
03495.png,0,0,0.9998604,1,1,0,1,0,1
03496.png,0,0,0.99993885,0,0,0,0,0,0
03497.png,0,0,0.9999895,1,1,0,1,0,1
03498.png,0,0,0.999984,0,0,0,0,0,0
03499.png,0,0,0.99965954,0,0,0,0,0,0
03500.png,0,0,0.9999043,0,0,0,0,0,0
03501.png,0,0,0.9999893,1,0,0,0,0,0
03502.png,0,0,0.99999046,1,1,0,0,0,1
03503.png,0,0,0.9997527,0,0,0,0,0,0
03504.png,0,0,0.99998224,0,0,0,0,0,0
03505.png,0,0,0.99999046,0,0,0,0,0,0
03506.png,0,0,0.99998355,0,0,0,0,0,0
03507.png,0,0,0.9996432,1,1,0,1,0,1
03508.png,0,0,0.99859804,0,0,0,0,0,0
03509.png,0,0,0.99997556,0,0,0,0,0,0
03510.png,0,0,0.9999244,0,0,0,0,0,0
03511.png,0,0,0.9999318,0,0,0,0,0,0
03512.png,0,0,0.9999212,1,0,0,0,0,0
03513.png,0,0,0.9999827,0,0,0,0,0,0
03514.png,0,0,0.999315,0,0,0,0,0,0
03515.png,0,0,0.99987483,0,0,0,0,0,0
