filename,prediction,true_label,confidence,is_failed,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03100.png,0,0,0.5021497905254364,0,1,0,1,1,0,1
03101.png,0,0,0.5021371841430664,0,1,0,0,0,0,0
03102.png,0,0,0.5020719468593597,0,1,0,0,0,1,0
03103.png,0,0,0.5021274983882904,0,1,0,1,1,1,1
03104.png,0,0,0.5021092891693115,0,1,1,1,1,1,1
03105.png,0,0,0.5021318793296814,0,1,0,0,1,1,0
03106.png,0,0,0.5021192133426666,0,1,0,0,1,0,1
03107.png,0,0,0.5020915567874908,0,1,0,0,1,0,1
03108.png,0,0,0.5021359622478485,0,1,0,1,0,0,1
03109.png,0,0,0.502079963684082,0,1,0,1,1,0,1
03110.png,0,0,0.5021263062953949,0,1,0,0,1,1,1
03111.png,0,0,0.5021228790283203,0,1,0,1,1,0,1
03112.png,0,0,0.5020762979984283,0,1,0,1,0,0,0
03113.png,0,0,0.5020554959774017,0,1,1,1,1,0,1
03114.png,0,0,0.5021552741527557,1,0,0,0,0,0,0
03115.png,0,0,0.5020472407341003,0,1,0,1,1,1,1
03116.png,0,0,0.5021266043186188,0,1,0,0,1,1,1
03117.png,0,0,0.5021217167377472,0,1,0,1,1,0,1
03118.png,0,0,0.5020968914031982,0,1,0,0,1,0,0
03119.png,0,0,0.5021330416202545,0,1,0,0,1,0,1
03120.png,0,0,0.5020970106124878,0,1,0,1,0,0,0
03121.png,0,0,0.5020819306373596,0,1,1,1,1,0,1
03122.png,0,0,0.5021130740642548,0,1,1,0,1,1,1
03123.png,0,0,0.5020144879817963,0,1,1,1,1,0,1
03124.png,0,0,0.5021192133426666,0,1,0,1,1,1,1
03125.png,0,0,0.5020926296710968,0,1,0,1,1,0,1
03126.png,0,0,0.5021356046199799,0,1,0,1,1,0,1
03127.png,0,0,0.5021244883537292,0,1,0,0,1,0,1
03128.png,0,0,0.5020965337753296,0,1,1,0,1,0,1
03129.png,0,0,0.5021184086799622,0,1,0,0,1,0,1
03130.png,0,0,0.5021159648895264,0,1,0,1,1,1,0
03131.png,0,0,0.5021211206912994,0,1,1,0,1,1,1
03132.png,0,0,0.5021304488182068,0,0,0,0,0,0,1
03133.png,0,0,0.5021361112594604,0,1,0,1,1,1,1
03134.png,0,0,0.5021708607673645,0,1,0,0,1,0,1
03135.png,0,0,0.5021542012691498,0,1,0,0,1,1,1
03136.png,0,0,0.5021020770072937,0,1,0,0,1,0,1
03137.png,0,0,0.5021050274372101,0,1,0,0,0,0,1
03138.png,0,0,0.5021511912345886,0,1,0,0,1,0,1
03139.png,0,0,0.5020947456359863,0,1,0,1,0,0,1
03140.png,0,0,0.5020999610424042,0,0,0,0,0,0,0
03141.png,0,0,0.5020099878311157,0,1,0,0,1,0,1
03142.png,0,0,0.5021267831325531,0,1,0,0,0,0,1
03143.png,0,0,0.5021300315856934,0,1,0,0,1,1,1
03144.png,0,0,0.5021086931228638,0,1,0,0,1,0,1
03145.png,0,0,0.5021235942840576,0,1,1,1,1,1,1
03146.png,0,0,0.5020798444747925,0,1,0,0,1,0,1
03147.png,0,0,0.5021170973777771,0,1,0,0,1,0,1
03148.png,0,0,0.5021031498908997,0,1,0,0,0,0,1
03149.png,0,0,0.50212761759758,0,1,1,0,0,0,1
03150.png,0,0,0.5021159052848816,1,0,0,0,0,0,0
03151.png,0,0,0.5020961165428162,0,1,1,1,1,0,1
03152.png,0,0,0.5021341145038605,0,1,0,1,0,1,1
03153.png,0,0,0.5021111965179443,0,1,0,1,1,0,1
03154.png,0,0,0.5021263659000397,0,0,0,0,1,0,1
03155.png,0,0,0.5021291375160217,0,1,0,1,1,0,1
03156.png,0,0,0.502082109451294,0,1,1,1,1,1,1
03157.png,0,0,0.5020811557769775,1,0,0,0,0,0,0
03158.png,0,0,0.5021344721317291,0,1,0,0,1,1,1
03159.png,0,0,0.5021098256111145,0,1,0,0,1,0,0
03160.png,0,0,0.5020371675491333,0,1,0,1,0,0,1
03161.png,0,0,0.5021468698978424,0,1,0,0,1,0,1
03162.png,0,0,0.5021078884601593,0,1,0,1,1,0,1
03163.png,0,0,0.50212761759758,0,1,0,1,1,1,1
03164.png,0,0,0.5021073520183563,0,1,0,0,1,0,1
03165.png,0,0,0.5021036863327026,0,1,0,1,1,0,1
03166.png,0,0,0.5020869374275208,0,1,0,0,1,0,1
03167.png,0,0,0.5021238327026367,0,1,1,0,1,0,1
03168.png,0,0,0.5021117627620697,1,0,0,0,0,0,0
03169.png,0,0,0.5021175742149353,0,1,0,1,1,1,1
03170.png,0,0,0.5020782053470612,0,1,0,0,1,0,0
03171.png,0,0,0.5020410716533661,0,1,1,1,1,1,1
03172.png,0,0,0.5021401345729828,0,1,0,1,1,0,1
03173.png,0,0,0.502141922712326,0,1,1,0,1,0,1
03174.png,0,0,0.5021321773529053,1,0,0,0,0,0,0
03175.png,0,0,0.5020743012428284,0,1,0,1,1,1,1
03176.png,0,0,0.5021566450595856,0,1,0,0,0,1,1
03177.png,0,0,0.5021443963050842,0,1,1,1,1,0,1
03178.png,0,0,0.5021436214447021,0,1,0,0,0,0,1
03179.png,0,0,0.5021243095397949,0,1,1,1,1,1,1
03180.png,0,0,0.5020957589149475,0,1,0,1,0,1,1
03181.png,0,0,0.5020568072795868,0,1,0,0,1,1,1
03182.png,0,0,0.5020982921123505,0,1,0,0,1,0,1
03183.png,0,0,0.5021214783191681,0,1,1,1,1,0,1
03184.png,0,0,0.502037525177002,0,1,0,1,1,1,0
03185.png,0,0,0.5020960569381714,0,0,0,0,0,0,1
03186.png,0,0,0.5021381378173828,0,1,0,1,0,0,1
03187.png,0,0,0.5021246075630188,0,1,1,1,1,1,1
03188.png,0,0,0.5021429657936096,0,1,1,1,1,0,1
03189.png,0,0,0.5020982921123505,0,1,0,0,1,0,1
03190.png,0,0,0.5021263062953949,0,1,0,0,1,1,1
03191.png,0,0,0.5021663904190063,0,1,0,0,1,1,1
03192.png,0,0,0.5021243095397949,0,1,0,0,1,1,1
03193.png,0,0,0.5021192729473114,0,1,1,1,1,0,1
03194.png,0,0,0.502088725566864,0,1,1,1,1,1,1
03195.png,0,0,0.502139151096344,0,1,0,1,1,1,1
03196.png,0,0,0.5021269619464874,0,1,0,0,1,0,1
03197.png,0,0,0.5020503103733063,0,1,0,0,0,1,1
03198.png,0,0,0.502116322517395,0,1,0,0,1,0,0
03199.png,0,0,0.502095103263855,0,1,0,1,1,1,1
03200.png,0,0,0.5021344721317291,1,0,0,0,0,0,0
03201.png,0,0,0.5021330416202545,0,1,0,1,1,1,1
03202.png,0,0,0.5020729303359985,0,1,0,1,1,0,1
03203.png,0,0,0.5021182894706726,0,1,1,1,1,0,1
03204.png,0,0,0.5021263659000397,0,1,1,0,1,0,1
03205.png,0,0,0.5021001994609833,0,1,0,0,1,1,1
03206.png,0,0,0.5020639002323151,1,0,0,0,0,0,0
03207.png,0,0,0.5021256506443024,0,1,0,0,1,1,1
03208.png,0,0,0.5020510256290436,0,1,1,1,1,1,1
03209.png,0,0,0.5021089315414429,0,1,0,0,1,1,1
03210.png,0,0,0.5021029114723206,0,1,0,0,1,0,1
03211.png,0,0,0.502127081155777,0,1,0,1,0,0,0
03212.png,0,0,0.5020842254161835,0,1,0,0,1,1,1
03213.png,0,0,0.5021011233329773,0,1,0,1,1,0,1
03214.png,0,0,0.5021082162857056,0,1,1,1,1,0,1
03215.png,0,0,0.5021170973777771,0,1,0,1,1,1,1
03216.png,0,0,0.5020850598812103,0,1,0,0,1,1,1
03217.png,0,0,0.5020869374275208,0,1,0,0,0,0,1
03218.png,0,0,0.5020765364170074,0,1,0,1,1,1,1
03219.png,0,0,0.5020818710327148,0,1,0,0,1,0,1
03220.png,0,0,0.5021220743656158,0,1,0,0,1,0,1
03221.png,0,0,0.5021570920944214,0,1,0,0,1,0,0
03222.png,0,0,0.5021310448646545,0,1,0,0,1,0,1
03223.png,0,0,0.5021305680274963,0,1,0,1,1,0,1
03224.png,0,0,0.5021078884601593,0,1,0,1,0,1,1
03225.png,0,0,0.5020870566368103,0,1,1,1,1,1,1
03226.png,0,0,0.5021402537822723,0,1,0,0,1,0,1
03227.png,0,0,0.5021069347858429,0,1,0,0,1,0,0
03228.png,0,0,0.5021190941333771,0,1,0,0,1,0,0
03229.png,0,0,0.5020993649959564,0,1,0,1,0,0,1
03230.png,0,0,0.5021242499351501,0,1,0,1,1,0,1
03231.png,0,0,0.5020346939563751,0,1,0,0,0,0,1
03232.png,0,0,0.5021195709705353,0,1,1,1,1,1,1
03233.png,0,0,0.502139538526535,0,1,0,0,0,1,1
03234.png,0,0,0.502152681350708,0,1,0,0,1,0,1
03235.png,0,0,0.5021096467971802,0,1,1,1,1,0,1
03236.png,0,0,0.5021095275878906,0,1,0,1,1,1,1
03237.png,0,0,0.5020520687103271,0,1,1,1,1,0,1
03238.png,0,0,0.502141147851944,0,1,0,1,1,1,1
03239.png,0,0,0.5021153688430786,1,0,0,0,0,0,0
03240.png,0,0,0.5021318793296814,0,1,0,0,1,0,1
03241.png,0,0,0.5020596385002136,0,1,0,0,1,0,1
03242.png,0,0,0.5020932257175446,0,1,1,1,1,1,1
03243.png,0,0,0.5021086931228638,0,1,0,1,1,1,1
03244.png,0,0,0.5021026134490967,0,1,0,1,1,0,1
03245.png,0,0,0.5020971298217773,0,1,0,0,1,0,1
03246.png,0,0,0.5020870566368103,0,1,0,1,1,0,1
03247.png,0,0,0.5021505355834961,0,1,0,1,1,1,1
03248.png,0,0,0.5021227598190308,0,1,1,1,1,1,1
03249.png,0,0,0.5021224617958069,0,1,0,1,1,1,1
03250.png,0,0,0.5020938813686371,0,1,0,0,1,0,0
03251.png,0,0,0.5021139681339264,0,1,0,1,1,0,0
03252.png,0,0,0.5020193755626678,0,1,0,0,1,0,1
03253.png,0,0,0.5020613074302673,0,1,0,0,1,0,1
03254.png,0,0,0.5020970106124878,0,1,0,1,1,1,1
03255.png,0,0,0.5021118819713593,0,1,1,1,1,0,1
03256.png,0,0,0.5021131932735443,0,1,0,1,1,1,1
03257.png,0,0,0.5020851790904999,0,1,0,1,0,1,0
03258.png,0,0,0.5021193325519562,0,1,1,0,1,1,1
03259.png,0,0,0.5020866096019745,0,1,0,0,1,1,1
03260.png,0,0,0.5021414458751678,0,1,0,0,1,0,1
03261.png,0,0,0.5020178556442261,0,1,0,1,1,0,1
03262.png,0,0,0.5021126568317413,0,0,0,0,0,0,1
03263.png,0,0,0.502118855714798,0,1,0,1,1,1,1
03264.png,0,0,0.5021141469478607,0,1,0,1,1,1,1
03265.png,0,0,0.5020800828933716,0,1,1,1,0,1,1
03266.png,0,0,0.5020999610424042,0,1,1,0,1,0,1
03267.png,0,0,0.5021136701107025,0,1,0,0,1,1,1
03268.png,0,0,0.5020959377288818,0,1,0,1,1,1,1
03269.png,0,0,0.5021166205406189,0,1,0,0,1,1,1
03270.png,0,0,0.5021432042121887,0,1,0,1,1,0,1
03271.png,0,0,0.5020877718925476,0,1,1,0,1,0,1
03272.png,0,0,0.5021180510520935,0,1,0,0,1,0,1
03273.png,0,0,0.5020841062068939,0,1,1,1,1,1,1
03274.png,0,0,0.5021669268608093,0,1,0,0,1,0,1
03275.png,0,0,0.5021120607852936,0,1,0,0,1,1,1
03276.png,0,0,0.5020667314529419,0,1,0,0,1,0,1
03277.png,0,0,0.502059280872345,0,1,0,0,0,0,1
03278.png,0,0,0.5021305084228516,0,1,1,1,1,0,1
03279.png,0,0,0.5020829439163208,0,1,0,1,1,1,1
03280.png,0,0,0.5020357668399811,0,1,0,0,0,0,1
03281.png,0,0,0.5021091103553772,0,1,1,1,1,1,1
03282.png,0,0,0.5021477043628693,0,1,0,0,1,0,1
03283.png,0,0,0.5021161437034607,0,1,1,1,1,1,1
03284.png,0,0,0.5020634233951569,0,1,0,0,1,0,1
03285.png,0,0,0.5020819902420044,0,1,1,1,1,1,1
03286.png,0,0,0.502046525478363,0,1,0,1,0,0,0
03287.png,0,0,0.5021561086177826,0,1,1,1,1,1,1
03288.png,0,0,0.5021378397941589,0,1,0,0,1,0,1
03289.png,0,0,0.5021065771579742,0,1,0,0,1,0,1
03290.png,0,0,0.5021377801895142,0,1,0,1,0,0,0
03291.png,0,0,0.5021422803401947,0,1,0,0,1,0,1
03292.png,0,0,0.5020965933799744,0,1,0,0,0,0,1
03293.png,0,0,0.5020532608032227,0,1,0,0,0,0,0
03294.png,0,0,0.5021370053291321,0,1,1,1,1,1,1
03295.png,0,0,0.5021258294582367,0,1,0,0,1,0,1
03296.png,0,0,0.5021226406097412,1,0,0,0,0,0,0
03297.png,0,0,0.5021116435527802,0,1,0,1,1,0,1
03298.png,0,0,0.5020306706428528,0,1,0,0,1,0,1
03299.png,0,0,0.5021491348743439,0,1,0,0,1,0,0
03300.png,0,0,0.5020987689495087,0,1,0,0,1,0,0
03301.png,0,0,0.5021145045757294,0,1,1,0,1,0,1
03302.png,0,0,0.5020583868026733,0,1,1,1,1,1,1
03303.png,0,0,0.5021312832832336,0,1,0,1,1,0,1
03304.png,0,0,0.5021499395370483,0,1,0,1,1,0,1
03305.png,0,0,0.502128928899765,0,1,0,1,1,1,1
03306.png,0,0,0.502130925655365,0,1,0,0,1,0,1
03307.png,0,0,0.5020910799503326,0,1,1,1,1,1,1
03308.png,0,0,0.5020517706871033,0,1,0,0,0,0,1
03309.png,0,0,0.5020913183689117,1,0,0,0,0,0,0
03310.png,0,0,0.5020836293697357,0,1,0,1,1,1,1
03311.png,0,0,0.5020751357078552,0,1,0,0,1,0,1
03312.png,0,0,0.5021039843559265,1,0,0,0,0,0,0
03313.png,0,0,0.5020521283149719,0,1,0,0,1,0,1
03314.png,0,0,0.5020951628684998,0,1,0,0,1,1,1
03315.png,0,0,0.5021010339260101,0,1,0,0,1,1,1
03316.png,0,0,0.5020928680896759,0,1,1,0,1,1,1
03317.png,0,0,0.5020948648452759,0,1,0,0,1,1,0
03318.png,0,0,0.5021324157714844,0,1,1,1,1,0,1
03319.png,0,0,0.5021133720874786,0,1,1,1,1,1,1
03320.png,0,0,0.5021511316299438,0,1,0,0,1,0,1
03321.png,0,0,0.5021114349365234,1,0,0,0,0,0,0
03322.png,0,0,0.5021050274372101,0,1,0,1,0,0,1
03323.png,0,0,0.5021376609802246,0,1,0,1,1,0,1
03324.png,0,0,0.5021393299102783,0,1,0,1,1,1,1
03325.png,0,0,0.5021681487560272,0,1,0,0,1,1,1
03326.png,0,0,0.5021225810050964,0,1,1,1,1,0,1
03327.png,0,0,0.5021224617958069,0,1,1,0,0,0,1
03328.png,0,0,0.5021130740642548,0,1,0,1,1,1,1
03329.png,0,0,0.5020758509635925,0,1,0,1,1,1,1
03330.png,0,0,0.5021241903305054,0,1,0,1,1,1,1
03331.png,0,0,0.5020919144153595,0,1,1,1,1,0,1
03332.png,0,0,0.5020310282707214,0,1,0,0,0,0,1
03333.png,0,0,0.5021554529666901,0,1,0,1,1,1,1
03334.png,0,0,0.502130925655365,0,1,0,1,1,0,1
03335.png,0,0,0.5020726025104523,0,1,1,0,1,0,1
03336.png,0,0,0.502081036567688,0,1,0,1,0,0,0
03337.png,0,0,0.5021400153636932,0,1,1,1,1,0,1
03338.png,0,0,0.5021250247955322,0,1,0,1,1,1,1
03339.png,0,0,0.5021084547042847,0,1,0,1,1,1,1
03340.png,0,0,0.5020906031131744,0,1,0,1,0,0,1
03341.png,0,0,0.5021167993545532,1,0,0,0,0,0,0
03342.png,0,0,0.5021214783191681,0,1,0,1,1,0,1
03343.png,0,0,0.5021324753761292,0,1,0,0,1,0,1
03344.png,0,0,0.5020404756069183,0,1,0,0,0,0,0
03345.png,0,0,0.5020981729030609,0,1,1,1,1,0,1
03346.png,0,0,0.5021190941333771,0,1,1,1,1,1,1
03347.png,0,0,0.5021518468856812,0,1,0,0,1,0,0
03348.png,0,0,0.5020387172698975,0,1,0,0,0,0,1
03349.png,0,0,0.5020807981491089,0,1,1,0,1,1,1
03350.png,0,0,0.5021348893642426,0,1,0,1,1,0,1
03351.png,0,0,0.5020836293697357,1,0,0,0,0,0,0
03352.png,0,0,0.5021082758903503,0,1,0,0,1,0,1
03353.png,0,0,0.5021228194236755,0,1,0,0,1,1,0
03354.png,0,0,0.5021145045757294,0,1,0,0,1,1,1
03355.png,0,0,0.502141684293747,1,0,0,0,0,0,0
03356.png,0,0,0.5021052658557892,0,1,1,0,1,0,0
03357.png,0,0,0.5020937621593475,0,1,0,0,0,0,1
03358.png,0,0,0.5020643770694733,0,1,0,0,0,0,1
03359.png,0,0,0.5021254420280457,0,1,0,1,1,0,1
03360.png,0,0,0.5021257102489471,0,1,1,0,1,0,1
03361.png,0,0,0.5020721852779388,0,1,1,1,1,1,1
03362.png,0,0,0.5021222829818726,0,1,0,0,1,0,1
03363.png,0,0,0.502125084400177,0,1,0,1,1,1,1
03364.png,0,0,0.5021380186080933,0,1,0,0,1,0,1
03365.png,0,0,0.5021384954452515,0,1,1,0,1,0,1
03366.png,0,0,0.5021458268165588,0,1,0,0,1,0,1
03367.png,0,0,0.5020617246627808,0,1,0,0,0,0,0
03368.png,0,0,0.5020970702171326,0,1,1,1,1,1,1
03369.png,0,0,0.502124547958374,0,1,1,1,1,0,1
03370.png,0,0,0.5020926296710968,0,1,1,1,0,0,1
03371.png,0,0,0.5021416246891022,0,1,1,1,1,0,1
03372.png,0,0,0.5020948648452759,0,1,0,1,1,1,1
03373.png,0,0,0.5021163821220398,0,1,0,0,1,0,1
03374.png,0,0,0.5021284520626068,1,0,0,0,0,0,0
03375.png,0,0,0.502119392156601,0,1,0,0,1,1,1
03376.png,0,0,0.5021241903305054,0,1,0,1,1,0,1
03377.png,0,0,0.5021282136440277,0,1,0,1,1,1,1
03378.png,0,0,0.5021448731422424,0,1,1,1,1,1,1
03379.png,0,0,0.502035528421402,0,1,0,1,0,0,1
03380.png,0,0,0.5021467506885529,0,1,0,1,1,1,1
03381.png,0,0,0.5021069347858429,0,1,0,1,1,0,1
03382.png,0,0,0.5021420419216156,0,1,0,0,1,1,1
03383.png,0,0,0.5020929872989655,0,1,1,1,1,1,1
03384.png,0,0,0.5021189749240875,0,0,0,0,0,0,1
03385.png,0,0,0.5021061599254608,0,1,1,0,1,0,1
03386.png,0,0,0.5021393895149231,0,0,0,0,0,0,1
03387.png,0,0,0.5020850598812103,0,1,0,1,0,1,1
03388.png,0,0,0.5020991265773773,0,1,0,1,1,1,1
03389.png,0,0,0.5021429359912872,0,1,0,0,1,1,1
03390.png,0,0,0.502088189125061,0,1,0,1,1,0,1
03391.png,0,0,0.5021142661571503,0,1,0,1,1,1,1
03392.png,0,0,0.5020596981048584,0,1,0,1,1,0,1
03393.png,0,0,0.5020961761474609,0,1,0,0,1,1,1
03394.png,0,0,0.5021335184574127,0,1,0,0,1,0,0
03395.png,0,0,0.5020878314971924,0,1,0,1,1,0,1
03396.png,0,0,0.5021166801452637,0,1,0,1,1,1,1
03397.png,0,0,0.5020642578601837,0,1,0,1,1,1,1
03398.png,0,0,0.5020834505558014,0,1,0,1,1,1,1
03399.png,0,0,0.5021378993988037,0,1,0,0,1,0,1
03400.png,0,0,0.5020993649959564,0,1,0,0,1,0,1
03401.png,0,0,0.5021329820156097,0,1,0,1,1,0,1
03402.png,0,0,0.5021187365055084,0,1,1,1,1,1,1
03403.png,0,0,0.5021220743656158,0,1,0,1,1,0,1
03404.png,0,0,0.5020808577537537,0,1,0,0,1,0,1
03405.png,0,0,0.5020675659179688,0,1,0,0,1,0,1
03406.png,0,0,0.5020460486412048,0,1,0,0,1,0,1
03407.png,0,0,0.5020882487297058,0,1,0,1,1,1,1
03408.png,0,0,0.5021156668663025,0,1,0,1,0,1,1
03409.png,0,0,0.5020929872989655,0,1,1,1,1,1,1
03410.png,0,0,0.5021315217018127,0,1,0,0,0,1,1
03411.png,0,0,0.5021333992481232,0,1,0,1,1,0,1
03412.png,0,0,0.5021310448646545,0,1,0,1,1,1,0
03413.png,0,0,0.502089262008667,0,1,0,0,0,1,1
03414.png,0,0,0.5021235942840576,0,1,1,0,1,0,1
03415.png,0,0,0.5021016001701355,0,1,0,1,1,1,1
03416.png,0,0,0.5020439028739929,0,0,0,0,0,0,0
03417.png,0,0,0.5021249651908875,0,1,0,0,1,1,1
03418.png,0,0,0.50209179520607,0,1,0,0,1,1,1
03419.png,0,0,0.5021196901798248,0,1,0,1,1,0,0
03420.png,0,0,0.5021205246448517,0,1,0,1,0,0,1
03421.png,0,0,0.502112478017807,0,1,0,1,1,0,1
03422.png,0,0,0.5021012425422668,0,1,0,1,1,0,1
03423.png,0,0,0.5020827054977417,0,1,0,0,0,1,1
03424.png,0,0,0.5021361112594604,0,1,0,0,1,1,1
03425.png,0,0,0.5021189153194427,0,1,0,1,1,1,0
03426.png,0,0,0.502068281173706,0,1,0,1,1,0,1
03427.png,0,0,0.5021001994609833,0,1,0,0,1,0,1
03428.png,0,0,0.5021252036094666,0,1,0,0,1,1,1
03429.png,0,0,0.5020619928836823,0,1,1,1,1,1,1
03430.png,0,0,0.502124547958374,0,1,0,0,1,0,1
03431.png,0,0,0.5021192729473114,0,1,1,0,1,0,1
03432.png,0,0,0.5020956993103027,0,1,1,1,1,1,1
03433.png,0,0,0.5021263062953949,1,0,0,0,0,0,0
03434.png,0,0,0.502101480960846,0,1,1,1,1,1,1
03435.png,0,0,0.5020534992218018,0,1,0,1,1,1,1
