filename,prediction,true_label,confidence,is_failed,attention_jaw,attention_eyebrows,attention_nose,attention_eyes,attention_mouth,attention_forehead
03040.png,0,0,0.99999285,0,0,0,0,0,0,0
03041.png,0,0,0.9999963,0,1,1,0,1,1,1
03042.png,0,0,0.99999607,0,1,1,0,0,0,1
03043.png,0,0,0.9999962,0,1,1,0,0,0,1
03044.png,0,0,0.999997,0,0,0,0,1,0,1
03045.png,0,0,0.9999974,0,1,1,0,0,0,1
03046.png,0,0,0.9999963,0,1,0,0,0,0,1
03047.png,0,0,0.9999956,0,0,0,0,0,0,1
03048.png,0,0,0.99999714,0,0,0,0,0,0,1
03049.png,0,0,0.99999714,0,1,0,0,0,0,1
03050.png,0,0,0.9999664,0,0,0,0,0,0,1
03051.png,0,0,0.9999937,0,0,0,0,0,0,0
03052.png,0,0,0.9999925,0,1,0,0,0,0,1
03053.png,0,0,0.9999963,0,1,0,0,0,0,0
03054.png,0,0,0.9999968,0,1,0,0,0,0,1
03055.png,0,0,0.9999964,0,0,0,0,0,0,1
03056.png,0,0,0.99999726,0,1,1,0,1,0,1
03057.png,0,0,0.99992096,0,0,1,0,0,0,1
03058.png,0,0,0.99999607,0,1,1,0,1,0,1
03059.png,0,0,0.999997,0,1,1,0,1,0,1
03060.png,0,0,0.9999949,0,1,0,0,0,0,1
03061.png,0,0,0.9999876,0,1,0,0,0,0,0
03062.png,0,0,0.9999975,0,0,0,0,0,0,1
03063.png,0,0,0.99999297,0,0,0,0,0,0,1
03064.png,0,0,0.99999547,0,1,1,0,0,0,1
03065.png,0,0,0.99999714,0,1,0,0,1,0,1
03066.png,0,0,0.9999958,0,1,1,0,0,0,1
03067.png,0,0,0.99999595,0,0,0,0,0,0,1
03068.png,0,0,0.9999964,0,1,0,0,0,0,1
03069.png,0,0,0.99999726,0,0,0,0,1,0,0
03070.png,0,0,0.999998,0,1,1,0,1,0,1
03071.png,0,0,0.9999968,0,0,0,0,0,0,0
03072.png,0,0,0.9999964,0,1,0,0,0,0,1
03073.png,0,0,0.9999975,0,1,0,0,0,0,0
03074.png,0,0,0.99999726,0,1,0,0,0,0,1
03075.png,0,0,0.99999547,0,1,0,0,0,0,1
03076.png,0,0,0.9999969,0,1,1,0,0,0,1
03077.png,0,0,0.9999975,0,0,0,0,0,0,0
03078.png,0,0,0.9999974,0,0,0,0,0,0,1
03079.png,0,0,0.99999774,0,1,0,0,1,0,1
03080.png,0,0,0.99999166,0,1,0,0,0,0,1
03081.png,0,0,0.99999714,0,1,1,0,0,0,1
03082.png,0,0,0.9999924,0,0,0,0,0,0,0
03083.png,0,0,0.99996936,0,1,0,0,0,0,0
03084.png,0,0,0.9999976,0,1,1,0,0,0,1
03085.png,0,0,0.999997,0,1,0,0,0,0,0
03086.png,0,0,0.999997,0,1,0,0,1,0,1
03087.png,0,0,0.9999962,0,1,1,0,0,0,1
03088.png,0,0,0.9999957,0,1,0,0,0,0,0
03089.png,0,0,0.97588444,1,0,0,0,0,0,0
03090.png,0,0,0.99999714,0,0,0,0,0,0,0
03091.png,0,0,0.999985,0,0,0,0,0,0,1
03092.png,0,0,0.9999964,0,0,0,0,0,0,1
03093.png,0,0,0.99999726,0,1,0,0,0,0,1
03094.png,0,0,0.9999701,0,1,0,0,0,1,1
03095.png,0,0,0.9999975,0,1,1,0,1,0,1
03096.png,0,0,0.9999969,0,0,0,0,0,0,1
03097.png,0,0,0.9999927,0,1,0,0,0,0,1
03098.png,0,0,0.99988985,0,1,1,0,1,0,1
03099.png,0,0,0.99999774,0,1,0,0,0,0,1
03100.png,0,0,0.9999962,0,1,0,0,1,0,1
03101.png,0,0,0.9999974,0,1,1,0,0,0,1
03102.png,0,0,0.999979,0,1,0,0,0,0,1
03103.png,0,0,0.9999974,0,0,1,0,0,0,1
03104.png,0,0,0.9999956,0,0,0,0,0,0,0
03105.png,0,0,0.9999976,0,1,0,0,0,0,1
03106.png,0,0,0.9999906,0,0,0,0,0,0,1
03107.png,0,0,0.99999547,0,1,0,0,0,0,0
03108.png,0,0,0.9999962,0,1,0,0,0,0,0
03109.png,0,0,0.9999964,0,0,0,0,0,0,0
03110.png,0,0,0.9999975,0,0,0,0,1,0,1
03111.png,0,0,0.99999416,0,1,0,0,0,0,1
03112.png,0,0,0.99999714,0,1,1,0,0,0,1
03113.png,0,0,0.99999344,0,1,0,0,0,0,1
03114.png,0,0,0.9999968,0,0,0,0,0,0,1
03115.png,0,0,0.99999714,0,1,1,0,0,0,1
03116.png,0,0,0.9999964,0,0,0,0,0,0,1
03117.png,0,0,0.9999958,0,1,0,0,0,0,1
03118.png,0,0,0.999995,0,1,0,0,0,0,1
03119.png,0,0,0.99999475,0,1,0,0,0,0,0
03120.png,0,0,0.99999666,0,1,0,0,0,0,0
03121.png,0,0,0.999997,0,1,1,0,0,0,1
03122.png,0,0,0.9999678,0,0,0,0,0,0,0
03123.png,0,0,0.9999974,0,1,0,0,0,0,1
03124.png,0,0,0.9999958,0,1,0,0,0,0,0
03125.png,0,0,0.99999666,0,0,1,0,0,0,1
03126.png,0,0,0.9999714,0,1,0,0,0,0,1
03127.png,0,0,0.9999958,0,1,1,0,0,1,1
03128.png,0,0,0.9999958,0,1,0,0,0,0,1
03129.png,0,0,0.9999862,0,0,1,0,0,0,1
03130.png,0,0,0.9999963,0,1,1,0,0,0,1
03131.png,0,0,0.9999926,0,0,0,0,0,0,0
03132.png,0,0,0.9999958,0,1,0,0,1,0,1
03133.png,0,0,0.9999944,0,0,0,0,0,0,1
03134.png,0,0,0.99998856,0,1,1,0,0,0,1
03135.png,0,0,0.9999974,0,0,1,0,0,0,1
03136.png,0,0,0.9999782,0,1,0,0,0,0,1
03137.png,0,0,0.99999726,0,0,1,0,0,0,1
03138.png,0,0,0.99999726,0,1,1,0,0,0,1
03139.png,0,0,0.99999714,0,1,1,0,1,0,1
03140.png,0,0,0.9999974,0,1,1,0,1,0,1
03141.png,0,0,0.9999962,0,1,1,0,1,0,1
03142.png,0,0,0.99990356,0,0,1,0,0,0,1
03143.png,0,0,0.999995,0,1,0,0,0,0,1
03144.png,0,0,0.9999933,0,0,1,0,0,0,1
03145.png,0,0,0.9999962,0,1,0,0,0,1,1
03146.png,0,0,0.99999523,0,1,0,0,0,0,1
03147.png,0,0,0.999997,0,0,0,0,0,0,1
03148.png,0,0,0.99999714,0,1,0,0,0,0,1
03149.png,0,0,0.9996393,0,1,0,0,0,0,1
03150.png,0,0,0.99999523,1,0,0,0,0,0,0
03151.png,0,0,0.9999895,0,0,0,0,0,0,1
03152.png,0,0,0.9999957,0,0,0,0,0,0,0
03153.png,0,0,0.9999871,0,0,0,0,0,0,0
03154.png,0,0,0.99999356,0,0,0,0,0,0,0
03155.png,0,0,0.99999714,0,1,0,0,1,0,1
03156.png,0,0,0.99999297,0,1,0,0,0,0,1
03157.png,0,0,0.9999976,0,1,1,0,1,0,1
03158.png,0,0,0.99999154,0,0,1,0,0,0,1
03159.png,0,0,0.99999523,0,0,0,0,0,0,0
03160.png,0,0,0.9999976,0,1,0,0,0,1,0
03161.png,0,0,0.99999726,0,0,0,0,0,0,0
03162.png,0,0,0.9999943,0,1,1,0,1,0,0
03163.png,0,0,0.99999726,0,1,0,0,0,0,1
03164.png,0,0,0.9999949,0,0,0,0,0,0,1
03165.png,0,0,0.9999975,0,0,0,0,0,0,1
03166.png,0,0,0.9999949,0,1,0,0,0,0,1
03167.png,0,0,0.99999285,0,0,0,0,0,0,1
03168.png,0,0,0.99999726,0,1,1,0,1,0,1
03169.png,0,0,0.9999418,0,1,1,0,0,0,1
03170.png,0,0,0.9999974,0,1,0,0,0,1,1
03171.png,0,0,0.9999958,0,1,0,0,0,0,1
03172.png,0,0,0.9999975,0,1,1,0,1,0,1
03173.png,0,0,0.9999938,0,0,0,0,0,0,1
03174.png,0,0,0.9999956,0,1,1,0,0,1,1
03175.png,0,0,0.99971074,0,0,1,0,0,0,1
03176.png,0,0,0.9999653,0,0,0,0,0,0,0
03177.png,0,0,0.9999926,0,1,0,0,0,0,1
03178.png,0,0,0.9999778,1,0,0,0,0,0,0
03179.png,0,0,0.9999969,0,1,0,0,0,0,1
03180.png,0,0,0.99999666,0,1,0,0,0,0,1
03181.png,0,0,0.99999154,0,1,0,0,0,0,1
03182.png,0,0,0.99999666,0,0,0,0,0,0,1
03183.png,0,0,0.99999154,0,1,1,0,0,0,1
03184.png,0,0,0.99999225,0,1,0,0,0,0,1
03185.png,0,0,0.99999607,1,0,0,0,0,0,0
03186.png,0,0,0.9999957,0,1,0,0,0,0,1
03187.png,0,0,0.9999945,0,0,0,0,0,0,1
03188.png,0,0,0.99996376,0,1,0,0,0,1,1
03189.png,0,0,0.999998,0,0,0,0,0,0,1
03190.png,0,0,0.99999726,0,0,0,0,0,0,1
03191.png,0,0,0.9999907,0,0,0,0,0,0,1
03192.png,0,0,0.99999535,0,0,1,0,0,0,1
03193.png,0,0,0.9999963,0,0,0,0,0,0,1
03194.png,0,0,0.9999964,0,1,0,0,0,0,1
03195.png,0,0,0.99999607,0,1,0,0,0,0,1
03196.png,0,0,0.99999726,0,1,0,0,1,0,1
03197.png,0,0,0.999997,0,1,1,0,0,0,1
03198.png,0,0,0.99999607,0,0,0,0,0,0,1
03199.png,0,0,0.99999464,0,1,1,0,1,0,1
03200.png,0,0,0.9999969,0,1,0,0,0,0,1
03201.png,0,0,0.9999969,0,0,1,0,0,0,1
03202.png,0,0,0.9999975,0,0,0,0,0,0,0
03203.png,0,0,0.9999957,0,1,0,0,0,0,0
03204.png,0,0,0.9999963,0,0,0,0,0,0,1
03205.png,0,0,0.99999404,0,0,1,0,0,0,1
03206.png,0,0,0.999997,0,1,1,0,1,0,1
03207.png,0,0,0.99999213,0,1,0,0,0,0,1
03208.png,0,0,0.9999975,0,1,0,0,0,0,1
03209.png,0,0,0.9999962,0,0,0,0,0,0,0
03210.png,0,0,0.9999937,0,1,1,0,1,0,1
03211.png,0,0,0.9999962,0,0,0,0,0,0,1
03212.png,0,0,0.99999356,0,1,1,0,0,0,1
03213.png,0,0,0.9999918,0,1,0,0,0,0,1
03214.png,0,0,0.99998045,0,0,0,0,0,0,1
03215.png,0,0,0.99999344,1,0,0,0,0,0,0
03216.png,0,0,0.9999969,0,1,1,0,0,0,1
03217.png,0,0,0.99999,0,0,0,0,0,0,1
03218.png,0,0,0.9999758,0,1,1,0,0,0,1
03219.png,0,0,0.9999968,0,0,1,0,1,0,1
03220.png,0,0,0.99999714,0,0,0,0,0,0,1
03221.png,0,0,0.9999974,0,1,0,0,0,0,1
03222.png,0,0,0.9999938,0,1,0,0,0,0,1
03223.png,0,0,0.99998736,0,0,1,0,1,0,1
03224.png,0,0,0.999997,0,1,1,0,0,0,1
03225.png,0,0,0.99999726,0,0,1,0,0,0,1
03226.png,0,0,0.99999464,0,1,0,0,0,0,1
03227.png,0,0,0.99999714,0,1,0,0,0,0,1
03228.png,0,0,0.9999969,0,0,0,0,0,0,1
03229.png,0,0,0.99999475,0,1,1,0,1,0,1
03230.png,0,0,0.9999962,0,0,1,0,0,0,1
03231.png,0,0,0.99998605,0,1,0,0,0,0,1
03232.png,0,0,0.9999957,0,0,0,0,0,0,1
03233.png,0,0,0.99999046,0,1,0,0,0,1,0
03234.png,0,0,0.99999714,0,0,0,0,0,0,1
03235.png,0,0,0.9999931,0,1,0,0,0,0,1
03236.png,0,0,0.9999684,0,1,0,0,0,0,1
03237.png,0,0,0.99999547,0,0,0,0,0,0,0
03238.png,0,0,0.99999523,0,0,0,0,0,0,1
03239.png,0,0,0.9999963,0,1,0,0,0,0,1
03240.png,0,0,0.9999969,0,0,0,0,0,0,1
03241.png,0,0,0.9999919,0,1,0,0,0,0,1
03242.png,0,0,0.9999976,0,0,0,0,0,0,0
03243.png,0,0,0.99999464,0,1,1,0,1,0,1
03244.png,0,0,0.99999726,0,0,0,0,0,0,1
03245.png,0,0,0.99999726,0,0,1,0,0,0,1
03246.png,0,0,0.99998724,0,0,0,0,0,0,0
03247.png,0,0,0.99986696,0,1,0,0,0,0,0
03248.png,0,0,0.9999913,0,1,0,0,0,0,0
03249.png,0,0,0.9999943,0,1,0,0,0,0,0
03250.png,0,0,0.9999974,0,0,1,0,0,0,1
03251.png,0,0,0.99999523,0,1,1,0,1,0,1
03252.png,0,0,0.9999968,0,1,0,0,0,0,1
03253.png,0,0,0.9997056,0,0,0,0,0,0,1
03254.png,0,0,0.99993753,0,1,0,0,0,1,1
03255.png,0,0,0.9999974,0,0,0,0,0,0,0
03256.png,0,0,0.99998164,0,1,0,0,0,0,0
03257.png,0,0,0.9999628,0,0,0,0,0,0,0
03258.png,0,0,0.99999607,0,1,0,0,1,0,1
03259.png,0,0,0.9999968,0,1,0,0,0,0,1
03260.png,0,0,0.9999956,0,0,0,0,0,0,0
03261.png,0,0,0.9999976,0,1,0,0,0,0,1
03262.png,0,0,0.9999932,0,1,0,0,0,0,1
03263.png,0,0,0.99999726,0,1,0,0,0,0,0
03264.png,0,0,0.9999974,0,1,0,0,0,0,0
03265.png,0,0,0.99999607,0,0,0,0,0,0,1
03266.png,0,0,0.9999933,0,1,1,0,0,0,1
03267.png,0,0,0.9999964,0,1,1,0,0,0,1
03268.png,0,0,0.9999974,0,1,1,0,1,0,1
03269.png,0,0,0.99999785,0,1,0,0,1,0,1
03270.png,0,0,0.9999957,0,0,0,0,1,0,1
03271.png,0,0,0.9999963,0,1,0,0,0,0,1
03272.png,0,0,0.9999975,0,0,0,0,0,0,1
03273.png,0,0,0.9999908,0,1,1,0,0,1,1
03274.png,0,0,0.9999974,0,0,0,0,0,0,1
03275.png,0,0,0.99983823,0,1,0,0,0,1,1
03276.png,0,0,0.9999889,0,1,0,0,0,0,1
03277.png,0,0,0.9999974,0,0,0,0,0,0,1
03278.png,0,0,0.99999726,0,1,0,0,0,0,0
03279.png,0,0,0.9999975,0,0,1,0,0,0,1
03280.png,0,0,0.99999654,0,0,0,0,0,0,1
03281.png,0,0,0.99999714,0,0,0,0,0,0,0
03282.png,0,0,0.9999951,0,0,0,0,0,0,1
03283.png,0,0,0.99999607,0,1,1,0,0,0,1
03284.png,0,0,0.8494208,0,1,0,0,0,1,1
03285.png,0,0,0.99999225,0,1,0,0,0,0,1
03286.png,0,0,0.9999956,0,1,0,0,0,1,1
03287.png,0,0,0.9999902,0,1,0,0,0,0,1
03288.png,0,0,0.9999826,0,0,0,0,0,0,0
03289.png,0,0,0.99999046,0,1,0,0,1,0,0
03290.png,0,0,0.999995,0,0,1,0,0,0,1
03291.png,0,0,0.999907,0,0,1,0,0,0,1
03292.png,0,0,0.9999969,0,1,1,0,1,0,1
03293.png,0,0,0.99998844,0,1,0,0,0,0,1
03294.png,0,0,0.99998736,0,1,1,0,0,0,1
03295.png,0,0,0.9999957,0,0,0,0,0,0,1
03296.png,0,0,0.99999595,0,0,0,0,0,0,1
03297.png,0,0,0.9999974,0,1,0,0,0,0,1
03298.png,0,0,0.99999714,0,0,1,0,0,0,1
03299.png,0,0,0.9999956,0,0,0,0,0,0,0
03300.png,0,0,0.99999666,0,1,1,0,0,0,1
03301.png,0,0,0.99999714,0,1,1,0,0,0,1
03302.png,0,0,0.9999974,0,1,1,0,0,0,1
03303.png,0,0,0.99999547,0,0,1,0,0,0,1
03304.png,0,0,0.9999975,0,1,0,0,0,1,1
03305.png,0,0,0.999997,0,1,1,0,1,0,1
03306.png,0,0,0.9999324,0,0,0,0,0,0,1
03307.png,0,0,0.9999958,0,1,1,0,0,0,1
03308.png,0,0,0.9999945,0,1,1,0,1,0,1
03309.png,0,0,0.9999932,0,0,0,0,0,0,1
03310.png,0,0,0.99999774,0,1,1,0,0,0,1
03311.png,0,0,0.9999939,0,1,0,0,0,0,1
03312.png,0,0,0.99999714,0,1,1,0,0,0,1
03313.png,0,0,0.9999963,0,1,1,0,0,0,1
03314.png,0,0,0.99999464,0,1,0,0,0,0,1
03315.png,0,0,0.9999964,0,0,0,0,0,0,0
03316.png,0,0,0.99999607,0,1,0,0,0,0,0
03317.png,0,0,0.99999046,0,0,0,0,0,0,1
03318.png,0,0,0.99998975,0,0,0,0,0,0,0
03319.png,0,0,0.999997,0,1,1,0,1,0,1
03320.png,0,0,0.99999774,0,0,0,0,0,0,1
03321.png,0,0,0.9999968,0,0,0,0,0,0,1
03322.png,0,0,0.99999714,0,0,0,0,0,0,0
03323.png,0,0,0.99999666,0,1,0,0,1,0,1
03324.png,0,0,0.9999951,0,0,0,0,0,0,0
03325.png,0,0,0.99999654,0,0,0,0,0,0,0
03326.png,0,0,0.9999957,0,1,0,0,0,1,1
03327.png,0,0,0.9999969,0,1,0,0,1,0,1
03328.png,0,0,0.9999869,0,0,1,0,0,0,1
03329.png,0,0,0.9999969,0,1,0,0,0,0,1
03330.png,0,0,0.99999726,0,0,0,0,0,0,0
03331.png,0,0,0.99999714,0,1,1,0,1,0,1
03332.png,0,0,0.99999666,0,0,0,0,0,0,1
03333.png,0,0,0.9999937,0,1,0,0,0,0,1
03334.png,0,0,0.9954814,0,1,0,1,0,1,1
03335.png,0,0,0.9999958,0,1,1,0,0,0,0
03336.png,0,0,0.9999974,0,1,1,0,1,0,1
03337.png,0,0,0.99999726,0,0,0,0,1,0,1
03338.png,0,0,0.9999964,0,1,1,0,0,0,1
03339.png,0,0,0.9992198,1,0,0,0,0,0,0
03340.png,0,0,0.99999595,0,1,0,0,1,0,1
03341.png,0,0,0.9999949,0,0,0,0,0,0,1
03342.png,0,0,0.99996233,0,1,0,0,0,0,1
03343.png,0,0,0.99999547,0,0,0,0,0,0,1
03344.png,0,0,0.99998426,1,0,0,0,0,0,0
03345.png,0,0,0.9999697,0,1,0,0,0,0,1
03346.png,0,0,0.9999976,0,0,0,0,0,0,1
03347.png,0,0,0.999997,0,0,0,0,0,0,0
03348.png,0,0,0.99999774,0,1,1,0,1,0,1
03349.png,0,0,0.999995,0,1,0,0,1,0,1
03350.png,0,0,0.9999958,0,0,1,0,1,0,1
03351.png,0,0,0.99999714,0,0,0,0,0,0,0
03352.png,0,0,0.9994103,0,1,1,0,0,0,1
03353.png,0,0,0.999997,0,1,1,0,1,0,1
03354.png,0,0,0.999997,0,0,0,0,0,0,1
03355.png,0,0,0.99999714,0,1,0,0,0,0,1
03356.png,0,0,0.9999492,0,1,0,0,0,0,1
03357.png,0,0,0.9999968,0,1,0,0,0,0,1
03358.png,0,0,0.99999726,0,0,1,0,0,0,1
03359.png,0,0,0.99999535,0,1,0,0,0,0,1
03360.png,0,0,0.9999958,0,0,0,0,0,0,1
03361.png,0,0,0.9999957,0,1,1,0,0,0,1
03362.png,0,0,0.9999968,0,0,0,0,1,0,1
03363.png,0,0,0.9999968,0,1,0,0,1,0,1
03364.png,0,0,0.99999607,0,1,0,0,1,0,1
03365.png,0,0,0.999997,0,1,0,0,0,0,1
03366.png,0,0,0.99999607,0,0,0,0,0,0,0
03367.png,0,0,0.9999962,0,1,1,0,0,0,1
03368.png,0,0,0.9999968,0,1,0,0,1,0,1
03369.png,0,0,0.9999963,0,0,0,0,0,0,1
03370.png,0,0,0.9999964,0,0,0,0,0,0,1
03371.png,0,0,0.99994564,0,0,0,0,0,0,1
03372.png,0,0,0.9999949,0,0,0,0,0,0,1
03373.png,0,0,0.9993358,0,0,0,0,0,0,0
03374.png,0,0,0.99999344,0,1,0,0,0,1,1
03375.png,0,0,0.9999933,0,1,1,0,0,0,1
03376.png,0,0,0.99999547,0,1,1,0,0,0,1
03377.png,0,0,0.9999914,0,1,0,0,0,0,1
03378.png,0,0,0.9999943,0,1,1,0,1,0,1
03379.png,0,0,0.9999943,0,1,0,0,0,0,1
03380.png,0,0,0.999997,0,1,1,0,0,0,1
03381.png,0,0,0.99999523,0,1,0,0,0,1,1
03382.png,0,0,0.99999714,0,1,0,0,0,0,1
03383.png,0,0,0.99999666,0,1,0,0,0,1,1
03384.png,0,0,0.99999785,0,1,1,0,0,0,1
03385.png,0,0,0.9999881,0,1,0,0,0,0,0
03386.png,0,0,0.9999951,0,1,0,0,0,0,1
03387.png,0,0,0.9999969,0,1,0,0,0,0,1
03388.png,0,0,0.99999607,0,1,0,0,0,0,1
03389.png,0,0,0.9999975,0,1,1,0,0,1,1
03390.png,0,0,0.99999535,0,1,0,0,0,0,0
03391.png,0,0,0.9999969,0,0,0,0,0,0,1
03392.png,0,0,0.99999547,0,1,1,0,0,0,1
03393.png,0,0,0.9999956,0,1,1,0,1,0,1
03394.png,0,0,0.99999595,0,1,0,0,1,0,1
03395.png,0,0,0.99999475,0,0,0,0,0,0,0
03396.png,0,0,0.9999964,0,1,1,0,0,0,1
03397.png,0,0,0.99999225,0,1,0,0,0,0,1
03398.png,0,0,0.99999535,0,1,1,0,1,0,1
03399.png,0,0,0.9999889,0,0,0,0,0,0,1
03400.png,0,0,0.9999956,0,1,0,0,0,0,1
03401.png,0,0,0.9999944,0,1,0,0,0,0,0
03402.png,0,0,0.9999969,0,0,0,0,0,0,1
03403.png,0,0,0.99999726,0,1,1,0,1,0,0
03404.png,0,0,0.99999535,0,1,0,0,0,0,0
03405.png,0,0,0.99983966,0,1,1,1,1,1,1
03406.png,0,0,0.99999714,0,1,0,0,0,0,1
03407.png,0,0,0.9999918,0,1,1,0,0,0,1
03408.png,0,0,0.9999856,0,1,0,0,0,0,1
03409.png,0,0,0.9999976,0,1,0,0,0,0,1
03410.png,0,0,0.9999956,0,1,0,0,0,0,1
03411.png,0,0,0.99999714,0,1,1,0,1,0,1
03412.png,0,0,0.9999968,0,0,0,0,0,0,1
03413.png,0,0,0.99999285,0,1,0,0,0,0,1
03414.png,0,0,0.9999969,0,1,0,0,0,0,1
03415.png,0,0,0.9999565,0,1,0,0,0,0,1
03416.png,0,0,0.9999974,0,1,0,0,0,0,0
03417.png,0,0,0.9999976,0,0,0,0,0,0,1
03418.png,0,0,0.9999958,0,0,0,0,0,0,1
03419.png,0,0,0.9999957,0,1,0,0,0,0,1
03420.png,0,0,0.99999166,0,0,0,0,0,0,0
03421.png,0,0,0.99999595,0,1,1,0,0,0,1
03422.png,0,0,0.9999956,0,1,0,0,0,0,1
03423.png,0,0,0.99999607,0,1,1,0,0,0,1
03424.png,0,0,0.99999726,0,1,0,0,0,1,1
03425.png,0,0,0.99999547,0,1,1,0,1,0,1
03426.png,0,0,0.99999726,0,1,1,0,1,0,1
03427.png,0,0,0.9999968,0,1,1,0,0,0,1
03428.png,0,0,0.9999653,0,1,0,0,0,0,0
03429.png,0,0,0.9999968,0,0,0,0,0,0,0
03430.png,0,0,0.9999962,0,1,1,0,1,0,1
03431.png,0,0,0.9999969,0,0,0,0,0,0,0
03432.png,0,0,0.99999785,0,0,0,0,0,0,0
03433.png,0,0,0.9999969,0,0,1,0,0,0,1
03434.png,0,0,0.9999949,0,0,0,0,0,0,0
03435.png,0,0,0.9999976,0,1,1,0,0,0,1
03436.png,0,0,0.99999714,0,0,1,0,1,0,1
03437.png,0,0,0.9999974,0,1,0,0,0,0,0
03438.png,0,0,0.99996626,0,1,0,1,1,0,1
03439.png,0,0,0.99999547,0,0,1,0,0,0,1
03440.png,0,0,0.999997,0,1,0,0,0,0,1
03441.png,0,0,0.99999714,0,1,1,0,1,0,1
03442.png,0,0,0.9995597,0,1,0,0,1,0,0
03443.png,0,0,0.9999962,0,1,0,0,0,0,1
03444.png,0,0,0.9999976,0,1,1,0,1,0,1
03445.png,0,0,0.9999974,0,0,0,0,0,0,1
03446.png,0,0,0.9999969,0,0,0,0,0,0,1
03447.png,0,0,0.99999213,0,0,0,0,0,0,1
03448.png,0,0,0.9999974,0,0,0,0,0,0,1
03449.png,0,0,0.99999356,0,1,1,0,0,0,1
03450.png,0,0,0.99999535,0,1,0,0,0,0,0
03451.png,0,0,0.9999957,0,1,1,0,0,0,1
03452.png,0,0,0.99999297,0,1,1,0,0,0,1
03453.png,0,0,0.99999726,0,0,0,0,0,0,0
03454.png,0,0,0.9999964,0,1,0,0,0,0,0
03455.png,0,0,0.9996132,0,1,0,0,0,0,1
03456.png,0,0,0.99997807,0,0,1,0,0,0,0
03457.png,0,0,0.9999913,0,1,1,0,0,1,1
03458.png,0,0,0.9999802,0,1,0,0,0,0,1
03459.png,0,0,0.999997,0,1,0,0,0,0,1
03460.png,0,0,0.9999968,0,1,1,0,0,0,1
03461.png,0,0,0.9998876,0,0,0,0,0,0,1
03462.png,0,0,0.9999945,0,1,0,0,0,0,1
03463.png,0,0,0.9999974,0,1,0,0,0,1,1
03464.png,0,0,0.9999957,0,1,0,0,0,0,0
03465.png,0,0,0.99999106,0,0,1,0,0,0,1
03466.png,0,0,0.9999838,0,0,0,0,0,0,0
03467.png,0,0,0.99999666,0,1,0,0,1,0,1
03468.png,0,0,0.9999943,0,1,0,0,1,1,0
03469.png,0,0,0.99999523,0,0,0,0,0,0,1
03470.png,0,0,0.99999607,0,0,0,0,0,0,1
03471.png,0,0,0.9999969,0,0,1,0,0,0,1
03472.png,0,0,0.9999969,0,1,0,0,0,1,0
03473.png,0,0,0.999995,0,0,0,0,0,0,0
03474.png,0,0,0.99999666,0,1,0,0,0,0,0
03475.png,0,0,0.99999726,0,1,1,0,1,0,0
03476.png,0,0,0.99999726,0,1,0,0,0,0,0
03477.png,0,0,0.999998,0,1,0,0,0,0,1
03478.png,0,0,0.99999785,0,1,0,0,0,1,1
03479.png,0,0,0.99999666,0,0,0,0,0,0,0
